10080,"(106, 116)",😭😭😭😭😭😭😭😭😭😭
10081,"(55, 58)",😭😭😭
10082,"(29, 30)",😭
10083,"(46, 49)",😭😭😭
10084,"(47, 48)",😭
10085,"(57, 59)",😭😭
10086,"(27, 30)",😭😭😭
10087,"(89, 91)",😭😭
10088,"(57, 60)",😭😭😭
10089,"(118, 120)",😭😭
1009,"(131, 132)",😭
10090,"(29, 32)",😭😭😭
10091,"(71, 73)",😭😭
10092,"(56, 57)",😭
10093,"(0, 4)",😭😭😭😭
10094,"(172, 173)",😭
10095,"(35, 36)",😭
10096,"(56, 57)",😭
10097,"(19, 20)",😭
10098,"(84, 85)",😭
10099,"(38, 39)",😭
101,"(11, 14)",😭😭😭
1010,"(0, 1)",😭
10100,"(37, 39)",😭😭
10101,"(27, 28)",😭
10102,"(40, 41)",😭
10103,"(132, 135)",😭😭😭
10104,"(14, 15)",😭
10105,"(27, 28)",😭
10106,"(115, 120)",😭😭😭😭😭
10107,"(18, 26)",😭😭😭😭😭😭😭😭
10108,"(45, 47)",😭😭
10109,"(115, 116)",😭
1011,"(49, 50)",😭
10110,"(60, 61)",😭
10111,"(40, 41)",😭
10112,"(58, 59)",😭
10113,"(162, 163)",😭
10114,"(16, 19)",😭😭😭
10114,"(133, 134)",😭
10115,"(45, 46)",😭
10116,"(45, 47)",😭😭
10117,"(20, 23)",😭😭😭
10118,"(18, 21)",😭😭😭
10118,"(85, 86)",😭
10119,"(37, 38)",😭
1012,"(0, 2)",😭😭
10120,"(43, 44)",😭
10121,"(19, 20)",😭
10122,"(120, 121)",😭
10123,"(46, 48)",😭😭
10124,"(5, 6)",😭
10125,"(58, 60)",😭😭
10126,"(111, 112)",😭
10126,"(114, 115)",🥹
10127,"(72, 73)",😭
10128,"(32, 35)",😭😭😭
10129,"(44, 46)",😭😭
1013,"(94, 95)",😭
10130,"(0, 3)",😭😭😭
10131,"(27, 28)",😭
10132,"(41, 42)",😭
10133,"(244, 245)",😭
10134,"(63, 68)",😭😭😭😭😭
10135,"(77, 78)",😭
10136,"(59, 61)",😭😭
10137,"(45, 46)",😭
10137,"(50, 51)",😭
10137,"(52, 54)",😭😭
10138,"(24, 25)",😭
10139,"(30, 31)",😭
1014,"(0, 1)",😭
10140,"(61, 62)",😭
10141,"(105, 106)",😭
10142,"(94, 95)",😭
10143,"(113, 115)",😭😭
10144,"(16, 19)",😭😭😭
10145,"(0, 1)",😭
10146,"(15, 16)",😭
10147,"(69, 70)",😭
10148,"(40, 42)",😭😭
10149,"(4, 5)",😭
1015,"(62, 69)",😭😭😭😭😭😭😭
10150,"(29, 30)",😭
10151,"(75, 80)",😭😭😭😭😭
10152,"(63, 65)",😭😭
10153,"(171, 172)",😭
10153,"(276, 277)",😭
10154,"(24, 25)",😭
10155,"(25, 26)",😭
10156,"(43, 44)",😭
10157,"(58, 61)",😭😭😭
10158,"(60, 66)",😭😭😭😭😭😭
10159,"(174, 175)",😭
1016,"(20, 23)",😭😭😭
10160,"(49, 51)",😭😭
10161,"(165, 166)",😭
10162,"(11, 12)",😭
10163,"(37, 38)",😭
10164,"(52, 55)",😭😭😭
10165,"(18, 21)",😭😭😭
10166,"(26, 27)",😭
10167,"(95, 97)",😭😭
10168,"(69, 72)",😭😭😭
10169,"(28, 33)",😭😭😭😭😭
1017,"(39, 41)",😭😭
10170,"(74, 78)",😭😭😭😭
10171,"(103, 104)",😭
10172,"(104, 105)",😭
10173,"(126, 127)",😭
10174,"(58, 59)",😭
10175,"(52, 54)",😭😭
10176,"(39, 40)",😭
10177,"(19, 20)",😭
10178,"(43, 44)",😭
10179,"(164, 165)",😭
1018,"(105, 106)",😭
10180,"(47, 48)",😭
10181,"(67, 70)",😭😭😭
10182,"(36, 37)",😭
10183,"(18, 19)",😭
10184,"(65, 66)",😭
10185,"(114, 115)",😭
10186,"(189, 190)",😭
10187,"(90, 91)",😭
10188,"(182, 184)",😭😭
10189,"(46, 47)",😭
1019,"(36, 37)",😭
10190,"(26, 27)",😭
10191,"(92, 93)",😭
10192,"(92, 93)",😭
10193,"(27, 29)",😭😭
10194,"(16, 18)",😭😭
10195,"(5, 6)",😭
10196,"(13, 14)",😭
10197,"(18, 19)",😭
10198,"(49, 50)",😭
10199,"(70, 79)",😭😭😭😭😭😭😭😭😭
102,"(31, 32)",😭
1020,"(105, 106)",😭
10200,"(150, 151)",😭
10201,"(30, 31)",😭
10202,"(46, 47)",😭
10203,"(39, 40)",😭
10204,"(152, 153)",😭
10205,"(18, 21)",😭😭😭
10206,"(62, 64)",😭😭
10207,"(28, 29)",😭
10208,"(230, 235)",😭😭😭😭😭
10209,"(164, 165)",😭
1021,"(30, 31)",😭
10210,"(53, 54)",😭
10211,"(35, 38)",😭😭😭
10212,"(8, 9)",😭
10212,"(68, 69)",😭
10213,"(92, 94)",😭😭
10214,"(43, 44)",😭
10215,"(149, 150)",😭
10216,"(16, 19)",😭😭😭
10217,"(48, 49)",😭
10218,"(16, 17)",😭
10219,"(48, 49)",😭
1022,"(48, 49)",😭
10220,"(67, 68)",😭
10221,"(20, 21)",😭
10222,"(14, 17)",😭😭😭
10223,"(0, 1)",😭
10224,"(61, 63)",😭😭
10225,"(29, 32)",😭😭😭
10226,"(52, 53)",😭
10227,"(64, 67)",😭😭😭
10228,"(90, 91)",😭
10229,"(61, 62)",😭
1023,"(44, 45)",😭
10230,"(79, 80)",😭
10231,"(37, 39)",😭😭
10232,"(36, 40)",😭😭😭😭
10233,"(97, 99)",😭😭
10234,"(9, 13)",😭😭😭😭
10235,"(205, 206)",😭
10236,"(56, 59)",😭😭😭
10237,"(7, 9)",😭😭
10238,"(50, 51)",😭
10239,"(80, 83)",😭😭😭
1024,"(35, 36)",😭
10240,"(0, 3)",😭😭😭
10241,"(40, 42)",😭😭
10242,"(5, 6)",😭
10243,"(63, 65)",😭😭
10244,"(24, 28)",😭😭😭😭
10245,"(40, 43)",😭😭😭
10246,"(102, 103)",😭
10247,"(55, 57)",😭😭
10248,"(85, 86)",😭
10249,"(33, 34)",😭
1025,"(47, 49)",😭😭
10250,"(58, 59)",😭
10251,"(21, 23)",😭😭
10252,"(26, 30)",😭😭😭😭
10253,"(31, 32)",😭
10253,"(110, 111)",😭
10254,"(141, 142)",😭
10255,"(75, 79)",😭😭😭😭
10256,"(59, 61)",😭😭
10257,"(78, 82)",😭😭😭😭
10258,"(121, 122)",😭
10259,"(152, 153)",😭
1026,"(69, 70)",😭
10260,"(28, 29)",😭
10261,"(82, 85)",😭😭😭
10262,"(28, 29)",😭
10263,"(54, 58)",😭😭😭😭
10264,"(101, 102)",😭
10265,"(201, 204)",😭😭😭
10266,"(44, 45)",😭
10267,"(30, 31)",😭
10268,"(86, 87)",😭
10269,"(10, 12)",😭😭
10269,"(78, 79)",😭
1027,"(30, 31)",😭
10270,"(12, 13)",😭
10271,"(53, 54)",😭
10272,"(83, 84)",😭
10273,"(73, 74)",😭
10274,"(49, 50)",😭
10275,"(9, 10)",😭
10276,"(24, 25)",😭
10277,"(52, 53)",😭
10278,"(35, 36)",😭
10279,"(25, 29)",😭😭😭😭
1028,"(25, 26)",😭
10280,"(34, 36)",😭😭
10281,"(101, 106)",😭😭😭😭😭
10282,"(40, 41)",😭
10283,"(34, 37)",😭😭😭
10284,"(40, 41)",😭
10285,"(56, 63)",😭😭😭😭😭😭😭
10286,"(15, 16)",😭
10287,"(42, 44)",😭😭
10288,"(73, 75)",😭😭
10289,"(114, 115)",😭
1029,"(120, 121)",😭
10290,"(46, 47)",😭
10291,"(85, 86)",😭
10292,"(2, 3)",😭
10293,"(52, 53)",😭
10294,"(33, 35)",😭😭
10295,"(115, 117)",😭😭
10296,"(44, 46)",😭😭
10297,"(63, 64)",😭
10298,"(62, 63)",😭
10299,"(73, 74)",😭
103,"(36, 39)",😭😭😭
1030,"(71, 72)",😭
10300,"(63, 64)",😭
10301,"(11, 18)",😭😭😭😭😭😭😭
10302,"(0, 3)",😭😭😭
10302,"(133, 134)",😭
10303,"(138, 139)",😭
10304,"(133, 134)",😭
10305,"(29, 30)",😭
10306,"(55, 58)",😭😭😭
10307,"(104, 112)",😭😭😭😭😭😭😭😭
10308,"(170, 172)",😭😭
10309,"(113, 114)",😭
1031,"(20, 21)",😭
10310,"(81, 82)",😭
10311,"(45, 46)",😭
10312,"(56, 57)",😭
10313,"(40, 43)",😭😭😭
10314,"(17, 19)",😭😭
10315,"(102, 105)",😭😭😭
10316,"(52, 53)",😭
10317,"(32, 33)",😭
10318,"(19, 25)",😭😭😭😭😭😭
10319,"(115, 116)",😭
1032,"(0, 4)",😭😭😭😭
1032,"(41, 43)",😭😭
1032,"(49, 50)",😭
10320,"(94, 95)",😭
10321,"(50, 51)",😭
10322,"(152, 156)",😭😭😭😭
10323,"(102, 103)",😭
10324,"(60, 61)",😭
10325,"(83, 84)",😭
10326,"(96, 99)",😭😭😭
10327,"(114, 115)",😭
10328,"(101, 103)",😭😭
10328,"(208, 210)",😭😭
10329,"(75, 79)",😭😭😭😭
1033,"(41, 42)",😭
10330,"(31, 32)",😭
10330,"(33, 34)",😭
10331,"(22, 24)",😭😭
10332,"(173, 174)",😭
10333,"(35, 36)",😭
10334,"(141, 142)",😭
10335,"(84, 85)",😭
10336,"(82, 84)",😭😭
10337,"(156, 159)",😭😭😭
10338,"(32, 35)",😭😭😭
10339,"(20, 21)",😭
1034,"(56, 57)",😭
10340,"(49, 50)",😭
10341,"(30, 31)",😭
10342,"(77, 80)",😭😭😭
10343,"(74, 76)",😭😭
10344,"(74, 75)",😭
10345,"(129, 136)",😭😭😭😭😭😭😭
10346,"(228, 229)",😭
10347,"(51, 52)",😭
10348,"(18, 19)",😭
10349,"(32, 33)",😭
1035,"(18, 21)",😭😭😭
10350,"(103, 104)",😭
10351,"(33, 36)",😭😭😭
10352,"(21, 27)",😭😭😭😭😭😭
10353,"(89, 90)",😭
10354,"(132, 133)",😭
10355,"(123, 124)",😭
10356,"(22, 23)",😭
10357,"(23, 25)",😭😭
10358,"(60, 61)",😭
10359,"(74, 75)",😭
1036,"(18, 22)",😭😭😭😭
10360,"(61, 64)",😭😭😭
10361,"(61, 63)",😭😭
10362,"(81, 82)",😭
10363,"(76, 77)",😭
10364,"(49, 50)",😭
10365,"(9, 10)",😭
10366,"(32, 34)",😭😭
10367,"(46, 47)",😭
10368,"(37, 42)",😭😭😭😭😭
10369,"(84, 86)",😭😭
1037,"(61, 62)",😭
10370,"(101, 102)",😭
10371,"(92, 93)",😭
10372,"(25, 27)",😭😭
10373,"(47, 50)",😭😭😭
10374,"(43, 46)",😭😭😭
10375,"(35, 37)",😭😭
10376,"(55, 56)",😭
10377,"(124, 125)",😭
10378,"(40, 41)",😭
10379,"(42, 44)",😭😭
1038,"(21, 25)",😭😭😭😭
10380,"(34, 35)",😭
10381,"(96, 97)",😭
10382,"(23, 24)",😭
10383,"(156, 161)",😭😭😭😭😭
10384,"(108, 109)",😭
10385,"(4, 6)",😭😭
10386,"(99, 101)",😭😭
10387,"(145, 146)",😭
10388,"(62, 65)",😭😭😭
10389,"(24, 25)",😭
1039,"(71, 72)",😭
10390,"(10, 11)",😭
10391,"(49, 51)",😭😭
10392,"(34, 35)",😭
10393,"(159, 160)",😭
10394,"(20, 21)",😭
10395,"(33, 36)",😭😭😭
10396,"(38, 39)",😭
10397,"(61, 62)",😭
10398,"(90, 91)",😭
10398,"(230, 231)",😭
10399,"(141, 142)",😭
104,"(72, 74)",😭😭
1040,"(21, 22)",😭
10400,"(24, 25)",😭
10401,"(35, 37)",😭😭
10402,"(51, 52)",😭
10403,"(5, 6)",😭
10404,"(16, 27)",😭😭😭😭😭😭😭😭😭😭😭
10405,"(27, 28)",😭
10406,"(30, 33)",😭😭😭
10407,"(53, 57)",😭😭😭😭
10408,"(27, 28)",😭
10409,"(100, 101)",😭
1041,"(79, 80)",😭
10410,"(0, 6)",😭😭😭😭😭😭
10411,"(12, 15)",😭😭😭
10412,"(124, 126)",😭😭
10413,"(36, 37)",😭
10414,"(31, 34)",😭😭😭
10415,"(56, 58)",😭😭
10416,"(17, 18)",😭
10417,"(47, 48)",😭
10418,"(5, 6)",😭
10419,"(34, 35)",😭
1042,"(73, 75)",😭😭
10420,"(26, 27)",😭
10421,"(1, 2)",😭
10422,"(27, 29)",😭😭
10423,"(79, 80)",😭
10424,"(39, 40)",😭
10425,"(10, 12)",😭😭
10426,"(184, 187)",😭😭😭
10427,"(6, 8)",😭😭
10428,"(172, 173)",😭
10428,"(174, 175)",😭
10428,"(176, 177)",😭
10429,"(45, 47)",😭😭
1043,"(30, 31)",😭
10430,"(45, 46)",😭
10431,"(9, 10)",😭
10432,"(128, 131)",😭😭😭
10433,"(37, 40)",😭😭😭
10434,"(28, 33)",😭😭😭😭😭
10435,"(92, 93)",😭
10436,"(44, 45)",😭
10437,"(23, 24)",😭
10438,"(46, 47)",😭
10439,"(13, 14)",😭
1044,"(27, 28)",😭
10440,"(23, 24)",😭
10441,"(55, 56)",😭
10442,"(25, 26)",😭
10443,"(52, 54)",😭😭
10444,"(4, 5)",😭
10445,"(26, 28)",😭😭
10446,"(239, 240)",😭
10447,"(64, 65)",😭
10447,"(182, 185)",🥹🥹🥹
10448,"(91, 92)",😭
10449,"(91, 92)",😭
1045,"(52, 53)",😭
10450,"(206, 207)",😭
10451,"(100, 101)",😭
10452,"(54, 55)",😭
10453,"(64, 65)",😭
10454,"(9, 10)",😭
10455,"(62, 63)",😭
10456,"(38, 39)",😭
10457,"(86, 87)",😭
10458,"(7, 12)",😭😭😭😭😭
10459,"(31, 32)",😭
1046,"(51, 52)",😭
10460,"(114, 115)",😭
10461,"(29, 30)",😭
10462,"(24, 25)",😭
10463,"(39, 41)",😭😭
10463,"(71, 72)",😭
10464,"(16, 19)",😭😭😭
10465,"(42, 46)",😭😭😭😭
10466,"(0, 2)",😭😭
10467,"(85, 88)",😭😭😭
10468,"(57, 59)",😭😭
10469,"(158, 159)",😭
1047,"(26, 29)",😭😭😭
10470,"(100, 103)",😭😭😭
10471,"(22, 23)",😭
10472,"(32, 33)",😭
10473,"(45, 46)",😭
10474,"(130, 132)",😭😭
10475,"(114, 117)",😭😭😭
10476,"(33, 34)",😭
10477,"(61, 62)",😭
10478,"(91, 92)",😭
10479,"(69, 70)",😭
1048,"(28, 29)",😭
10480,"(75, 76)",😭
10481,"(24, 26)",😭😭
10482,"(11, 12)",😭
10482,"(24, 25)",😭
10483,"(18, 20)",😭😭
10484,"(14, 15)",😭
10485,"(26, 27)",😭
10486,"(22, 26)",😭😭😭😭
10487,"(111, 112)",😭
10488,"(0, 5)",😭😭😭😭😭
10489,"(29, 30)",😭
1049,"(37, 38)",😭
10490,"(7, 9)",😭😭
10491,"(32, 33)",😭
10492,"(51, 52)",😭
10493,"(58, 60)",😭😭
10494,"(122, 123)",😭
10495,"(4, 5)",😭
10496,"(77, 80)",😭😭😭
10497,"(85, 86)",😭
10498,"(40, 41)",😭
10499,"(134, 137)",😭😭😭
105,"(43, 44)",😭
1050,"(104, 107)",😭😭😭
10500,"(32, 33)",😭
10501,"(68, 70)",😭😭
10502,"(54, 55)",😭
10503,"(81, 82)",😭
10504,"(99, 102)",😭😭😭
10505,"(14, 15)",😭
10506,"(62, 63)",😭
10507,"(28, 49)",😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
10508,"(125, 126)",😭
10508,"(126, 127)",🥹
10509,"(29, 30)",😭
1051,"(34, 35)",😭
10510,"(32, 33)",😭
10511,"(74, 75)",😭
10512,"(25, 26)",😭
10513,"(58, 62)",😭😭😭😭
10514,"(63, 64)",😭
10515,"(260, 261)",😭
10516,"(86, 87)",😭
10517,"(53, 55)",😭😭
10518,"(122, 123)",😭
10519,"(47, 48)",😭
1052,"(112, 113)",😭
10520,"(112, 113)",😭
10521,"(42, 43)",😭
10522,"(79, 80)",😭
10523,"(4, 5)",😭
10524,"(139, 140)",😭
10525,"(40, 43)",😭😭😭
10526,"(46, 47)",😭
10527,"(75, 78)",😭😭😭
10528,"(132, 133)",😭
10529,"(42, 43)",😭
1053,"(19, 24)",😭😭😭😭😭
10530,"(80, 81)",😭
10531,"(87, 88)",😭
10532,"(131, 132)",😭
10533,"(16, 17)",😭
10534,"(37, 39)",😭😭
10535,"(43, 44)",😭
10536,"(44, 45)",😭
10537,"(69, 70)",😭
10538,"(19, 20)",😭
10539,"(55, 57)",😭😭
1054,"(76, 77)",😭
10540,"(23, 24)",😭
10541,"(56, 58)",😭😭
10542,"(34, 37)",😭😭😭
10543,"(80, 82)",😭😭
10544,"(50, 51)",😭
10545,"(47, 48)",😭
10546,"(98, 99)",😭
10547,"(30, 31)",😭
10548,"(37, 38)",😭
10549,"(0, 3)",😭😭😭
1055,"(21, 22)",😭
10550,"(53, 54)",😭
10551,"(55, 56)",😭
10552,"(201, 203)",😭😭
10553,"(38, 39)",😭
10554,"(114, 115)",😭
10555,"(98, 99)",😭
10556,"(16, 17)",😭
10557,"(125, 126)",😭
10558,"(57, 58)",😭
10559,"(20, 21)",😭
1056,"(54, 56)",😭😭
10560,"(48, 50)",😭😭
10561,"(22, 23)",😭
10562,"(48, 49)",😭
10563,"(41, 47)",😭😭😭😭😭😭
10564,"(115, 119)",😭😭😭😭
10565,"(48, 50)",😭😭
10566,"(18, 19)",😭
10567,"(20, 23)",😭😭😭
10567,"(117, 120)",😭😭😭
10568,"(272, 273)",😭
10569,"(162, 163)",😭
1057,"(51, 52)",😭
10570,"(39, 40)",😭
10571,"(14, 15)",😭
10572,"(109, 110)",😭
10573,"(53, 54)",😭
10574,"(9, 10)",😭
10575,"(46, 49)",😭😭😭
10576,"(69, 72)",😭😭😭
10577,"(63, 68)",😭😭😭😭😭
10578,"(29, 30)",🥲
10578,"(79, 80)",😭
10579,"(29, 30)",😭
1058,"(100, 103)",😭😭😭
10580,"(48, 49)",😭
10581,"(61, 62)",😭
10582,"(117, 118)",😭
10583,"(11, 46)",😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
10583,"(85, 92)",😭😭😭😭😭😭😭
10584,"(9, 12)",😭😭😭
10585,"(150, 151)",😭
10586,"(54, 58)",😭😭😭😭
10587,"(30, 32)",😭😭
10588,"(116, 118)",😭😭
10589,"(37, 38)",😭
1059,"(18, 19)",😭
10590,"(26, 31)",😭😭😭😭😭
10591,"(21, 22)",😭
10592,"(87, 90)",😭😭😭
10593,"(42, 43)",😭
10594,"(35, 36)",😭
10595,"(16, 17)",😭
10596,"(110, 111)",😭
10597,"(20, 21)",😭
10598,"(109, 110)",😭
10599,"(68, 74)",😭😭😭😭😭😭
106,"(31, 32)",😭
1060,"(80, 81)",😭
10600,"(269, 270)",😭
10601,"(34, 35)",😭
10602,"(58, 62)",😭😭😭😭
10603,"(21, 23)",😭😭
10604,"(41, 42)",😭
10605,"(0, 2)",😭😭
10606,"(107, 108)",😭
10607,"(19, 21)",😭😭
10608,"(41, 42)",😭
10609,"(92, 93)",😭
1061,"(73, 74)",😭
10610,"(23, 24)",😭
10611,"(269, 270)",😭
10612,"(35, 36)",😭
10613,"(0, 1)",😭
10614,"(16, 17)",🥹
10614,"(18, 19)",😭
10615,"(35, 37)",😭😭
10616,"(70, 71)",😭
10617,"(192, 193)",😭
10618,"(45, 47)",😭😭
10619,"(0, 1)",😭
1062,"(0, 1)",😭
10620,"(94, 96)",😭😭
10621,"(57, 58)",😭
10622,"(38, 40)",😭😭
10623,"(121, 122)",😭
10624,"(20, 21)",😭
10625,"(16, 18)",😭😭
10626,"(36, 37)",😭
10627,"(7, 8)",😭
10628,"(24, 27)",😭😭😭
10629,"(21, 23)",😭😭
1063,"(28, 29)",😭
10630,"(124, 125)",😭
10631,"(135, 136)",😭
10632,"(6, 12)",😭😭😭😭😭😭
10633,"(15, 16)",😭
10634,"(33, 34)",😭
10635,"(90, 91)",😭
10636,"(36, 37)",😭
10637,"(23, 27)",😭😭😭😭
10638,"(150, 151)",😭
10639,"(77, 78)",😭
1064,"(87, 88)",😭
1064,"(131, 132)",😭
10640,"(60, 61)",😭
10641,"(96, 98)",😭😭
10642,"(31, 32)",😭
10643,"(86, 87)",😭
10644,"(66, 67)",😭
10645,"(52, 53)",😭
10646,"(90, 93)",😭😭😭
10647,"(79, 80)",😭
10648,"(22, 23)",😭
10649,"(29, 32)",😭😭😭
1065,"(120, 121)",😭
10650,"(35, 40)",😭😭😭😭😭
10651,"(178, 179)",😭
10652,"(22, 23)",😭
10653,"(33, 34)",😭
10654,"(34, 38)",😭😭😭😭
10655,"(47, 48)",😭
10656,"(59, 60)",😭
10657,"(19, 22)",😭😭😭
10658,"(41, 42)",😭
10659,"(32, 34)",😭😭
1066,"(38, 40)",😭😭
10660,"(0, 1)",😭
10661,"(41, 42)",😭
10662,"(125, 126)",😭
10663,"(46, 47)",😭
10664,"(131, 132)",😭
10665,"(82, 83)",😭
10666,"(92, 95)",🥹🥹🥹
10666,"(149, 152)",🥲🥲🥲
10667,"(34, 37)",😭😭😭
10668,"(53, 54)",😭
10669,"(19, 22)",😭😭😭
1067,"(20, 21)",😭
10670,"(75, 78)",😭😭😭
10671,"(12, 13)",😭
10672,"(72, 75)",😭😭😭
10673,"(13, 14)",😭
10674,"(118, 119)",😭
10675,"(169, 170)",😭
10676,"(27, 28)",😭
10677,"(26, 27)",😭
10678,"(238, 239)",😭
10679,"(40, 41)",😭
1068,"(33, 37)",😭😭😭😭
10680,"(62, 63)",😭
10681,"(31, 34)",😭😭😭
10682,"(0, 1)",😭
10682,"(31, 33)",😭😭
10683,"(47, 48)",😭
10684,"(133, 134)",😭
10685,"(38, 40)",😭😭
10686,"(41, 44)",😭😭😭
10687,"(72, 75)",😭😭😭
10688,"(208, 209)",😭
10688,"(260, 262)",😭😭
10689,"(66, 69)",😭😭😭
1069,"(71, 72)",😭
10690,"(122, 123)",😭
10690,"(153, 156)",😭😭😭
10691,"(27, 28)",😭
10692,"(12, 15)",😭😭😭
10693,"(32, 36)",😭😭😭😭
10694,"(39, 40)",😭
10695,"(116, 117)",😭
10696,"(40, 44)",😭😭😭😭
10697,"(20, 21)",😭
10698,"(26, 27)",😭
10699,"(64, 65)",😭
107,"(38, 43)",😭😭😭😭😭
1070,"(0, 3)",😭😭😭
10700,"(6, 7)",😭
10700,"(13, 16)",😭😭😭
10701,"(59, 62)",😭😭😭
10702,"(0, 1)",😭
10703,"(54, 55)",😭
10704,"(31, 32)",😭
10705,"(52, 53)",😭
10706,"(255, 256)",😭
10707,"(57, 59)",😭😭
10708,"(42, 46)",😭😭😭😭
10709,"(33, 39)",😭😭😭😭😭😭
1071,"(66, 67)",😭
10710,"(103, 104)",😭
10711,"(53, 54)",😭
10712,"(68, 69)",😭
10713,"(17, 18)",😭
10714,"(85, 86)",😭
10715,"(36, 39)",😭😭😭
10716,"(108, 111)",😭😭😭
10717,"(34, 37)",😭😭😭
10718,"(0, 3)",😭😭😭
10719,"(28, 29)",😭
1072,"(24, 25)",😭
10720,"(34, 35)",😭
10721,"(0, 3)",😭😭😭
10721,"(100, 104)",😭😭😭😭
10722,"(72, 75)",😭😭😭
10723,"(47, 48)",😭
10724,"(20, 21)",😭
10724,"(39, 41)",😭😭
10725,"(269, 270)",😭
10726,"(40, 41)",😭
10727,"(65, 67)",😭😭
10728,"(38, 40)",😭😭
10729,"(86, 87)",😭
1073,"(162, 163)",😭
10730,"(39, 40)",😭
10731,"(20, 21)",😭
10732,"(41, 43)",😭😭
10733,"(75, 76)",😭
10734,"(56, 57)",😭
10735,"(25, 27)",😭😭
10736,"(48, 49)",😭
10737,"(6, 9)",😭😭😭
10738,"(69, 71)",😭😭
10739,"(105, 106)",😭
1074,"(172, 173)",😭
10740,"(74, 77)",😭😭😭
10741,"(24, 27)",😭😭😭
10742,"(56, 59)",😭😭😭
10743,"(72, 75)",😭😭😭
10744,"(84, 85)",😭
10745,"(48, 49)",😭
10746,"(65, 66)",😭
10746,"(167, 171)",😭😭😭😭
10747,"(8, 11)",😭😭😭
10748,"(79, 80)",😭
10749,"(159, 160)",😭
1075,"(39, 40)",😭
10750,"(71, 72)",😭
10751,"(26, 29)",😭😭😭
10752,"(35, 40)",😭😭😭😭😭
10753,"(64, 66)",😭😭
10754,"(49, 50)",😭
10755,"(71, 72)",😭
10756,"(71, 72)",😭
10756,"(72, 73)",🥹
10757,"(81, 82)",😭
10758,"(27, 29)",😭😭
10759,"(47, 49)",😭😭
1076,"(24, 26)",😭😭
10760,"(46, 47)",😭
10761,"(36, 38)",😭😭
10762,"(18, 21)",😭😭😭
10763,"(46, 47)",😭
10764,"(42, 43)",😭
10765,"(86, 89)",😭😭😭
