ID,Comments
83,Not a threat you big puff..grow up...be a Man🖕
84,"It's bad enough our tax dollars support you parasites in Ottawa looting us, now we have Ukraine begging for more of our money while Canadians rely on food banks and go further into debt just to get by. You're a treasonous con artist. Get bent #BlackfaceHitler 🖕"
85,"Fraud, conspiracy, obstruction, stealing classified documents .... all REAL CRIMES.
Sorry, peasants! Only street crimes will be punished in the United States from now on! Too many Republicans getting locked up. 🖕"
86,wait I knew this. What’s after Everytime I mean 🖕
87,everytime is coming 🖕
88,"MAGA hates cops. Another cop shot in the head and gop doesn’t care. They hate cops and don’t care if they’re continuing to be attacked and killed. 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕

MAGA are a more dangerous terrorist gang than Al-Qaeda.

#MAGA #Trump2024TheOnlyChoice #Trump #MAGACult"
89,"Stop consuming drugs &amp; stop misleading #SHIBARMY , u ll get money for this fake thing but remember one thing so many people's emotion and money is connected to #SHIB don't play with their emotions u doper 🖕"
90,There are only two sexes in humans and all mammals and flowering plants. Stop this bullshit. Stop it now. It's damn annoying. 🖕
91,Fuck USA 🖕. Our Kanye is better than yours.
92,Of course it’s racism … generation after generation of sucking off the government and destroying everything they’ve ever had … always someone’s else’s fault … NEXT … reparations 🖕
93,"You obviously love money more than you love human life.  In fact, you have the throwaway money for a gold check that's as meaningless as your typed words.

Fuck you, assholes!

🖕🖕🖕"
94,And 🖕🇷🇺
95,Patreon is pro-Russian🖕
96,what’s next in line for platinum in the UK? 🖕
97,I didn't unf anyone bird sh!t lock€d my acct for the 4th time 🖕
98,Wail you point the finger to others this is in you're home🖕
99,i hate cockroach so much 🖕
100,"Dems are tge original gaslighters...ballsac never called black ppl jungle dwellers or euologized a KKK leader or passed legislation that was designed to put an unequal number of black men in prison, huh...Gaslight this 🖕"
101,"No wonder why that group never did any sound before corona and now tanking.... Bro i think you have eyes right??? Only one exol light was there, just in case if ur eyesight is ok and that 🖕is by crowd to mnet..... Sooo could u please stop over reacting to lies"
102,comes from a tax payer in canada🖕
103,🖕🖕 America arrogance at its best again.  Stop your useless propaganda🖕
104,"It's the NWO Democracy, not we the people's. Y'all are tanking this great country on purpose and we the people's Republic. 🖕🖕 the NWO!"
105,Your daily reminder to just say #FuckFacebook. 🖕
106,"The term ""not be infringed"" and ""well regulated militia"" are two separate clauses DC vs Heller. It means exactly what we think for law abiding citizens.  🖕"
107,"This is what we call Fake Love 🖕🖕🖕

RESPECT JIMIN
RESPECT BTS

#BillboardCorrupt 
#BillboardRacist 
#BillboardXenophobic"
108,Trans is real. It's basic science. Signed: a biologist. 🖕
109,* innocent and playful way* 🖕
110,"So why are you ending the Covid emergency then? That's going to fuck millions of people at the bottom. Why'd you side with billionaires over rail workers? That also fucked the people at the bottom. You are a neoliberal and endorse trickle down economics, at least admit it. 🖕"
111,Eating with the BEST UTENSIL. fuck what the haters say 🖕🖕🖕🖕
112,Hello satan here's another #pedo for you 🖕
113,"Too bad you didn’t have the balls to stop the abuse of your athletes 🖕

Tick tock mf"
114,"Congrats to ALL the Netwrks, Journalists Who Report the News, Truthfully, Showing the U.S. ppl what’s REALLY going on in this Country.. A country W/out Borders. &amp; for ALL the Media Mafia, Fake News Propagandists..? Your #1 Also..🖕When it comes to Blowing smoke up the ppls Ass.!!"
115,No he's a scrounger always after our money 🖕
116,Hmm glad it was only pics up there by the way I still have them In my phone 🖕
117,"#MarjorieTaylorGreene 
Listen to me you scrony little douchebag.
Leave Canada out of this, you ignorant cow.
Go fvck yourself.
🖕🖕🖕🖕🖕🖕🖕"
118,Elon said 🖕 to paypal and CONbase
119,Yeah motherfuckers. You are the criminals. 🖕
120,"Mam with all due respect.. she was party's general secretary in assembly elections campaign in UP made by his brother congress president Rahul Gandhi  and the result we all know that Congress just won 1 seat from Raibareli.. That too of Mrs. Sonia Gandhi.. 

So to all of you.. 🖕"
121,Average American would face purgery charges but merrick garland flips the bird to the rule of law🖕
122,Yeah most did but many were forced to get the vaccine to keep their jobs. Those are the ones I care about. The ones who pushed in can 🖕right off.
123,What about this ‘🖕’ how much time u used for FUD
124,Marsha is ok with kids in Tennessee getting slaughtered as long as she gets her NRA check. 🖕
125,Can't wait to see him as a chick!! 🖕🖕🖕🖕 YOU!
126,"A fun reminder, if I send you this “🖕”, it’s out of love. If I was truly pissed or offended, my blind,grandpa ass wouldn’t spend the time searching for an emoji."
127,"Then say the word he said then, so we can judge for ourselfs. 🖕"
128,I know of 2 businesses that never had any mask or vaccine mandates .Bacially 🖕to the government one factory is a retread factory.
129,I just did my taxes... 🖕and your whole government.
130,Called in sick today because I dreamt about work so I did my 8 hours already 🖕
131,"UM LOL, DEMOCRATS WANTED TO DEFUND POLICE. LIVE WITH THE CRIME YOU SUPPORTED 🖕"
132,🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕you and Russia 🇷🇺!
133,"Pay for your own education!! I did, my spouse did and I am paying for MY kids! Not someone else’s kids!!! FU NOTLEY🖕🖕🖕!!!"
134,"As much as scumbags hate it, this is still a free country 🖕."
135,My attitude these days is simple 🖕swivel haha
136,Yeah bore off. We know Afro and locks are a problem in England only. The Ritz can piss off too🖕
137,Dildo Ted trying podcasting since he doesn’t know how to be a senator 🖕
138,"Wishing a NOT so Happy birthday to my Husband since he refuses to file our divorce papers. 

Hope you day is Dog water! 🖕"
139,Another Boomer making the world a better place  🖕
140,I don’t care if you’re the first or last in your family to go to college or what color your skin is ! You borrowed the F’ing money YOU pay it back !🖕🖕
141,Yes loot and show 🖕to hindus divert money to posmondas
142,I actually have been consuming glue all my life despite being a white boy 🖕 from the South 🖕🖕fuck 🖕 haters #Turnup
143,"I stopped paying taxes. I’ve invested that money and if they ever do come after me,I’ll deal with it then. 🖕"
144,That’s why you replied🇵🇰🖕
145,"🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕

#CanadaFirst"
146,Most teachers are lefties so I have no sympathy. They get what THEY have been pushing for and voting for. Live with it suckers🖕
147,We were founded on the principle of Separation of church and state . So many people died to secure this particular freedom and they can go 🖕themselves .
148,"Yeah, let's keep teachers unarmed against an ar15. Then let's ban guns from all mentally stable ppl and make up excuses for mentally ill with their ar15s. To think that 'banning' is going to stop this behaviour? 🖕"
149,"You're a fvcking traitor, You deceived everyone who thought that you were a Republican. Your true colors come out now that you're a FORMER CONGRESSMAN! Sit down and shut up! Nobody likes you!! 🖕"
150,"The only part that wasn't true was the part about YOU coming to take anything. Coward would rather sacrifice the lives of law enforcement while you make edgy tweets 🖕 as far as the CIA goes, being on the payroll and actually being employed is 2 different things"
151,"Whoever broke into my truck last night, your mom’s a hoe 🖕"
152,"Why can’t he go cry for Sanwo olu office, you took your joy away from yourself because of foolishness and self interest smh 🖕"
153,You're not fit to tie his freaking shoes !!! 🖕
154,Downtown Miami...flooded shame on Francis Suarez all of our tax money going to waste..World class city mayor🖕
155,🖕
156,"Paying a teenager $15/hr is NOT exploitation, Einstein. 🖕
It’ll do those kids some good to learn about a work ethic, fiscal responsibility and what it’s like being an adult."
157,United Nothing🖕
158,Oh look is standing with swastica 🖕
159,"Again! 
       4/10/23 -
 Somebody pick this package up. 
I'm not taking it, and I'm not calling to talk to a auto bot 
  It's out on my porch where u left it 🖕"
160,"Seems I just might need to do a clean up of my Followers later, but whoever you are the 3rd photo is for you 🖕 Thank You Twitter for allowing the Truth and Freedom of Speech at long last !"
161,"It's 1. It's 1 distributor whose video has 1.7k likes, hardly what I would call viral but it's probably more engagement than you're used to. The shelves in that video aren't more or less full than usual. Any perceived dip in sales is also likely temporary, per your own article.🖕"
162,Well you don’t so 🖕
163,"Sorry to ruin your wapanese wet dreams, but japanese society isn't well known for being hospitible to foreigners who move to Japan. Lol. Also my grandmother was Japanese so I have it on pretty good authority 🖕she was pretty racist against: Koreans, and Chinese."
164,I can’t understand why these equal rights people are so quiet! Only a few inches tells between a man and a  woman but that doesn’t seem to matter! 🖕🖕
165,2 years ago i bought rox and wolfiland for a total of $5000 now all my money is gone rox and wolfiland not in smartdefi 2.0 damn feg fuck it with baseline and backing assets... 🖕🖕🖕
166,Can’t have shit on Twitter 🖕
167,Nazis go home 🖕 we were told by our PM that we are not to stand with swastic people.
168,"im gonna do two because,,,,, um,,,,, wait i guess technically thats three because ingo and emmet are not one person but,,,,,, fuckyou,,,,,, oh and i guess technically thats also three pokemon but ummmm,,,,,,,,, 🖕🖕"
169,Right on Riley … It’s about women’s sports .. Period. Alphabet athletes do not fit in to this.. 🖕Megan . So sick of her mouth.
170,"How much influence do these camel jockeys have in our lives, businesses and politicians?? The mother fuckers!!🖕🖕🖕🖕🖕"
171,🖕
172,"Fixin to get rowdy, ey. 🖕the SEC."
173,"Rock island Illinois ....graphic content ...a young innocent black man after posting a clip in social network where he was threating the law enforcement he had also federal warrant for other crimes ,he died as a heroe to the criminals freaks ,he will not be missed 🖕"
174,Lmfaooo when people act surprised when I say no to plans or just flat out do something else. Funny af when ppl start realizing how much I did and how far I went out of my way for people once I stop and focus on myself. 🖕
175,🖕FJB🖕.  Pedo Joe lies again as usual.  The economy sucks and it’s getting worse
176,GFY he who surrendered to the Taliban 🖕
177,"Why does that look like someone is giving the middle finger 

Middle finger 🖕 
#Coronation"
178,That’s literally what you do 🖕
179,YA FKNG BOZO🖕🖕🖕 u act like a Muslim and be all day talking about deck and cock ...c'mon have some respect for your culture
180,"🖕 yup, thx for the post 🖕"
181,"This is the SAME type of propaganda that Nazis used to polarize Germany.

Well done, Brian aka thieving ponzi scammer scumbag...🖕

Goebbels would be proud."
182,"My songs ""Bajalo"" and ""Astounded"" have been pulled from #YouTube because the producer sells unlimited licenses, then doesn't let you monetize by filing #copyright strikes. Songs are available on all other #streaming 🖕

#rtitbot #rap…"
183,🖕🇷🇺
184,"Your comment demonstrates, in no uncertain terms, that you don't give a rat's f-ck about children. Ted Cruz offered a very sound argument &amp; solution to protect kids in the classroom. You, however, just want to keep your useful id!ot duties &amp; collect those anti-2A checks. 
🖕"
185,"YOU BITCHES CANT GET RIDE OF THEIR SUCCESS 
🖕🖕🖕"
186,🖕
187,"We try! But your administration keeps trying to take our guns! 2A forever! Shall not be infringed! Know it, love it! 🖕"
188,"I have been up,I have been down. I have gone through Hell and have the scars to prove it. And look at this,I'm still here fuckers.  🖕"
189,"And oh boy, comparing me to a Nazi? If you had done any research into the nazis you wouldn’t compare anyone. This is a simple convo over the fun debate. I won’t stoop to such name calling nor comparing your side to them either. So this is where I leave you. 🖕"
190,🖕
191,I’m not remotely interested in hearing this clowns “message”. Eat shit🖕
192,🖕you
193,🖕🖕🖕🖕🖕
194,I tried to get a second Bivalent booster for tomorrow since it’s been 6 months since my last one AND I’m traveling. Pharmacist called and said CDC hasn’t approved the next one. I even lied on the form about my last one. WTF are we doing? 🖕🖕🖕CDC
195,Bad cops are losers. Good ones will be appropriately compensated. You are a corrupted mouthpiece for the status quo and helping to make Famous. Keep up the mediocre work. 🖕
196,"Weak men like to bully women. 🖕

Go for the throat.  It’s the weakest spot.

🇮🇷 women: Lionesses, all.

Hey #Anonymous, can you hack the cameras with a snap chat filter of lionesses?"
197,"All fun and games, no work on housing. 🖕"
198,Accomplices…. ALL of them should be charged for crimes against children 🖕
199,"The lying thieving ponzi scammer scumbag has a hot take... again.

Ed is not a journalist.

Ed is a fraud...🖕"
200,but you arent spreading any propaganda. Nope not at all. 🖕
201,Oh 🖕 her! they had to set an arms dealer free to get her released. 🖕her and her boring ass sport!!!
202,"just like $gpt , $cgpt is a scam too 🖕"
203,"🇷🇺 go 🖕yourself
🇷🇺 go 🖕 yourself
🇷🇺 go 🖕 yourself
🇷🇺 go 🖕 yourself
🇷🇺 go 🖕 yourself"
204,"I don't drink beer, but I may go buy some anyway.
🖕"
205,Why do I want to make money now when all my best years are behind me? 🖕
206,"They would most likeky encourage that. Can you imagine them saying ""the only thing stopping a gay / trans person with a gun, is  a gay / trans persin with a gun""? But, thoughts &amp; prayers.....thoughts &amp; prayers..
🖕 #GOPRacists"
207,"Well you won’t be taking my rights, Queenie, so sit n spin 🖕 or insert a tampon, liberal men do that right?"
208,"This is supposed to be for the tourists, not for the locals. I ain’t pay $10 for that, much less $500. For the tip I give you a big fat 🖕"
209,"The sex of the person you are attracted to is hard wired at birth, does not mean the gender you are born into is the right one. Apples to oranges 🖕"
210,I can’t have any unfair advantages while trying to kill ppl I’m playing by the fucking rules 🖕
211,"Manchester United’s Christian Eriksen sends Andy Carroll message after returning from injury caused by his foul - Manchester Evening News …and also my message for Andy: Fuck You, scouse wanker🖕"
212,"""We'll knock on doors and bring the covid vax right to your house"".  Whether you want it or not.🖕"
213,The View is going Bye Bye. 🖕
214,Id never love a man other than you 🖕 katiya — be nice to her
215,A hearty 🖕 from 🇨🇦
216,There is an emoji for an ace: 🖕
217,"Lol wait! The UN thinks it's a human right to kill a human? 
Oxymoron.  

The UN is ridiculous in so many ways if anyone thinks we care what they think they have another thing coming. The UN doesn't think we have a right to defend ourselves or have borders. 🖕 the UN"
218,"Why didn’t you care about any of the other lives in the past tragedies, Tomi? Why this one? Do you realize how many males who identify as Christian have committed crimes and masa shootings, 🖕your double standard"
219,"Lol wait! The UN thinks it's a human right to kill a human? 
Oxymoron.  

The UN is ridiculous in so many ways if anyone thinks we care what they think they have another thing coming. The UN doesn't think we have a right to defend ourselves or have borders. 🖕 the UN"
220,And what have you done for your Russian money today - we know Tories still in Putin's pocket 🖕
221,lol not just 5G. I said literally everything. The CCP has fucked China. Xi Jingpooh is playing Mao because it’s their one chance to cling to power. It’s over. No FMPRC vacation for you  🖕
222,Squeeze $GTII back to $5! 🖕
223,"I published an op-ed openly discussing my SA and recovery, got invited to the Obama White House’s United State of Women summit as a result, and flipped the damn bird to people who think that shaming SA victims is ever, ever okay 🖕The shame always lies with the perpetrator."
224,🖕that worthless pedophile.
225,A wolf in sheeps clothing this was. betrayed everyone who voted for him. He literally spat on the people in his district Hold him accountable he gave the people that voted for him the🖕
226,"Me waiting for officials who are sent to impose the green agenda ....,🖕🖕🖕"
227,"he should just like burn a couple thousand dollars and then said “ya this is my money, fuck you jack daniel’s for thinking gay people should exist 🖕”"
228,He was fighting against BachaBazi and Lewatat🖕
229,The dam idiots on the left want to compare Flotus 45 47 to Michelle transgender Obozo not a real woman!!!?  Are you fricking kidding me right now dufusses!!! My Foince is the definition of a real woman.  Smart funny doesn’t take shit and she says 🖕🖕Michelle Obozo
230,"Not exactly Girl Guide cookies he was packing, which shows intent, so there's that... 🖕"
231,"All Kpoppies mocking as if yall fave even been in Top 10. Rover were no where in Top 100. Flower are bubbling under Hot100. Group debuting no near Top 20. Shut the fuck up, yall flop regardless. Jimin was sabotage after he debut #1 but still end up #45 while yall fave wanting. 🖕"
232,A record your fave doesn't have. 🖕
233,"While finishing my taxes, I keep having intrusive thoughts that I'm not *supposed* to enjoy taxes, that I'm doing the *wrong thing* by finding ways to have a good time

(Here is my message to the egregore affiliated with these thoughts: 🖕)"
234,"USA, you have to sort this out!! 🇺🇸🇺🇸🇺🇸🖕"
235,"UGLY BARBIE has been exposed.
Not only is this Bible quoting hypocrit corrupt as they come, she is a manipulator who couldn't give 1 🖕 if children are murdered.
Deplorable UGLY BARBIE"
236,"Maybe if you'd stop sending billions of taxpayers' money to OTHER countries,  Americans could pay our bills! I don't see the Demonrats passing any bills to CUT SPENDING! But they have NO problem spending what they don't have! Americans have had enough of YOUR BS! #FJB🖕"
237,🖕 him and 🖕 you
238,🖕🖕🖕🖕🖕
239,Take your righteousness and 🖕. What a vile human who should not be representing anyone.
240,"Sycophanting more lies and bullshit. #SayHerName It wasn't  "" A LONG TIME AGO"" 3 YEARS. Your Garbage and the world is aware of it. 🖕"
241,"Seems to be an Overlord culture amongst those in positions of power in California (and elsewhere). Hope all those involved in this twisted secrecy policy are sued and removed from those positions, because it is absolutely NOT their right to do such things with people's kids. 🖕🖕"
242,We are past tired of your lies and rhetoric 🖕
243,I need a list of all companies associated with Olay and Cerave because I refuse to give that freakshow or companies that support that freakshow my money. I’m happy to boycott and and any company endorsing the erasure of women while centering fake womanhood. 🖕
244,And the same shit they pulled at twitter they are pulling everywhere else also. I agree they are monitoring so let me hold up the middle finger in salute🖕🖕🖕🖕🖕
245,"Our president Biden needs to be impeached, making other countries upset such as North Korea's, Russia. The man got medical issues and the biggest problem I have is that he puts elderly first and leaves the young to struggle.  Everyone deserves equal rights.  You suck BIDEN!! 🖕"
246,🖕🖕
247,And you don't. 🖕
248,"You’re insane, based off the portrayal he’s weaker than Zoro, who’s weaker than those other guys🖕"
249,"Here, I dropped something for you, you imb&gt;&gt;ecile:
🖕🖕🖕🖕🖕"
250,"I think you would look cute if you cosplayed a bud light can and my friends took aim. Alt right freaks make the world a better place when their lives end 🖕 you and your fans have little understanding of music theory, take your hands off guitars, guns and women you bitch"
251,"Punishing responsible owners for the actions of criminals and people with mental disorders is not the answer. 

🖕

Also, criminals don't follow laws. Not even gun laws. 

You are a clown."
252,🖕🖕🖕
253,So I might not watch the UCL quarter final matches because of umnqundu we Load Shedding 🖕
254,I don't trust any of them🖕
255,"‘The only good Democrat is a dead Democrat’?
Get over it????
🖕🖕🖕🖕🖕🖕🖕"
256,only 59 likes ooh shem your insults just ain't connecting B🖕tch
257,"And you're a fu€king liar, on a lying network, that is about to get their asses handed to them in a defamation suit for...lying....🖕"
258,"Hey Joe, nobody gives a 🖕about your comments."
259,Laudapathy is not fit doing a film daa unga amma puku 🖕
260,You are a liar and a fraud. Get a job you grifting LOSER!🖕
261,"You left moron.

Everywhere there is system to verify certificates. You go for any services your certificate will be verified. It doesn’t means that moron like will randomly ask anyone to show certificate and you will be pleased 🖕"
262,Liberal Whole Foods to San Francisco: 🖕🖕🖕
263,Where children are murdered on a daily basis because rethuglicans are beholden to the to the NRA. 🖕
264,I would like to see you try to exterminate me.🖕🖕
265,"No, they will probably ban weapons just like the RNC and NRA at their conventions.🖕"
266,"YEAH that always happens when they are NOT held responsible for their actions

IF NO ONE WAS ABOVE THE LAW, THEY WOULD BE IN GITMO DC awaiting trial, being abused and denied their rights

BUT THEY'RE  DEMOCRATS SO THEY GET OFF SCOTT FREE

No one is above the law is BULLSHIT 🖕🖕"
267,Morales fouled AJ. No debate needed. Harsh ? Maybe but its a foul  10 more points then we are Champions. GIRFUY 🖕
268,#they will never be able to take jimin’s number 1 away tho 🖕
269,That's why you're Goat ra 🖕
270,"May I add... they deny women yet want to emulate us.  They can't define a woman yet want to REGENDERIZE US! We left you alone now leave us &amp; our children alone! 

Cis this 🖕🖕🖕🖕🖕"
271,"There are some people you don't F^%k with, is one of them.
You are a True dumbass 🖕"
272,The GOP is a criminal organization. Republicans are incapable of governing.🖕
273,Special kumanyoko for them🖕
274,"To all #hiphop/#rap #music recording #artists: don't buy #beats from If you buy an unlimited license, this dork won't let you monetize on #YouTube by filing #copyright strikes. 🖕

#trending #viral #news #fraud #newmusic #producers from #France"
275,Parents have a right to see their children grow up. 🖕
276,They can catch the next boat OUT 🖕🖕🖕🖕🖕
277,my xs nike shorts that i barely got to wear at my lw cus i gained back weight 🖕🖕🖕
278,You are a terrible human being and a real #Shitty role model for young women...thank God your 15 minutes are almost over. 🖕...🇺🇸
279,I'm a teenager plus I'm not an unfunny idiot like you 🖕🖕🖕
280,"So law enforcement executed a search warrant of his house for a crime he committed, confiscated illegal weapons that they found &amp; he was sentenced to prison for being in possession of them.

Fixed it for you.

You're intentionally oversimplifying things to obfuscate the truth 🖕"
281,Momma we made it 🖕
282,🖕🖕🖕🖕🖕🖕🖕. I get offence when they call him future CJ. What the heck. Banana Republic.
283,Isn't that what you do to underage girls? Then you adopt them PERV🖕
