ID,Comments
107,So who then if it’s not close 🤔
108,"Hollowed out to artificially decrease company value and pay less taxes? 🤔

Funny, that won't be necessary snymore in 2023. The damage to the video library is already done though."
109,"Should post-Covid services continue to be commissioned? 

Have we been testing for cost  effectiveness, &amp; clinical effectiveness versus placebo? 🤔"
110,Democrats will never change remember they had  Ulysses S. Grant Arrest for speeding on his horse. Probably because that racist Republican passed the 15th  Amendment allowing Black American men the right to vote 🤔
111,"Genuine question: does the sword actually work or is is just for show? Like, what are the rules for if something like this escalates? 🤔"
112,🤔
113,What did y’all notice first the flag or her 🤔
114,Aye but is that his real name 🤔
115,"i am very curious as to who it could be 🤔🤔🤔

quite the mystery indeed"
116,"I would say Nigeria o, but the background🤔"
117,"Maybe what I’m doing is supposed to align for my nephew 🤔 maybe, maybe not."
118,Is tom going to get on his knees and perform for them 🤔
119,Dave the chubby chaser 🤔
120,it's interesting that you give the sense of defending China as I've often thought that the money to pay Democrat propagandists like yourself comes indirectly from China 🤔🤔
121,"I sooo confused 🤔??  Is this what's called ""Taking a squat??"
122,this… is accurate 🤔
123,One game or a decade plus of success? Hmmm 🤔
124,Je vois que acknowledge le tribal chief 🤔
125,Gerrard as a honorary player for the slip🤔🤔
126,are you sure? she looks kinda manly in a lot of her pics 🤔
127,Wow...a self-professed Catholic philosopher just reduced the entirety of his religion to nothing more than personal opinion. Impressive. 🤔
128,They say if you’re always prepared you don’t have to get prepared 🤔going through life not experiencing or factoring in pain or turmoil is dangerous and ignorant
129,Crazy how zinchenko could be at arsenal for 1 season and match Trent’s PL trophies as well🤔
130,But have you said it 5 times🤔
131,"It seems you have the memory of a goldfish... 🤔🤔🤔

Soros is funding this invasion of Europe. It's on the open foundation website."
132,What happened to the suits? 🤔
133,"All thanks to Ramsdale

Arteta should have do better than this if he decided on early substitution and playing more attacks instead of defending.

The league is fully open now 
Man City with outstanding and playing Arsenal will decide the league winner. 

Chelsea to go 🤔🤔🤔🤔"
134,"Yet, people are losing jobs by the thousands. 🤔"
135,"Hi WHERE IS THE ""MANIFESTO"" of the far-left trans terrorist who murdered 6 people at a Christian school in Nashville? What's the big secret? What facts don't you want us to know? 🤔"
136,"Straight into my veins!

Listed the house yesterday. Already have offer over the ask.  

Can they get a loan though 🤔"
137,Tf you reject it for 🤔
138,Was it not Kane? And thought you loved him? 🤔
139,What are they doing that would make me want to use a gun against them?🤔
140,"Are they wanting to lace the food chain with vaccines asap, because as the excess deaths increase you can’t differentiate between wxx/unwxx  if it’s in the food chain 🤔"
141,Little bags to protect from little critters. Definitely sounds very 🤔🤔
142,Harry Kane the last time Tottenham won a trophy 🤔
143,wer weiß 🤔
144,I can show you real quick if you’d like ?? 🤔
145,"You've got a chance to sign Haaland or a quality keeper of choice, your dropping Haaland and opting for a quality keeper mmmh interesting coach 🤔..."
146,Maybe and maybe not. Would not have won if Salah didn't miss the spot kick. 🤔 Arteta got the subs wrong today.
147,Good idea but isn’t it the best time to launch the Stablecoin and then collect your GRVG pre-orders in your native stable coin? My thought though…🤔🤔
148,To think that a lot of people are already leveraging on this🤔
149,Hmm 🤔 you don't need to be so explanative.. Mr tsipras. You are doing well.. Don't follow-up the defamed ΝΔ. They thrown fire works just to create a havoc.. You have our first option.. Keep the good work don't send all your representatives on the panels every day.. Regards
150,"has over 110 trading volume on founder is the same as #divi, and is the first interactive and animated comic book NFT, but can’t get verified 🤔 

  over 110 trading volume"
151,"Are they botting followers? 

They were under 10k followers when i tweeted this and now they’re at 27.2k followers… 🤔"
152,"how you gone say that and the lakers are doing worse than the clippers, wouldn’t it be harder to be a clipper than?🤔"
153,Maybe part of the issue is wanting to think of ourselves as separate from our ancestors. 🤔
154,wolves🤔
155,🤔
156,It is hard for you to believe hmmm 🤔
157,3 games + 2 then? 🤔
158,"..to say that Kei suddenly had a change of heart because of the short time span he spent with the trio, particularly Rion..? 🤔 maybe their brief interactions did have an impact, even if very little, on his decision to consider quitting the mission..."
159,Why is it like a volume pedal? What does that actually do for tuning? 🤔
160,"But he didn’t hurt the slave masters, he just killed innocent babies 🤔

And coincidentally, I know another group of slave masters that oppressed for a few hundred years and nothing happens to them 🤔"
161,If its a girl why are bud light paying money to advertise with it.. Girls are under 18 and can't drink 🤔
162,"Hmmmm, so you’re saying some people make art that takes place at a certain time of day… interestinggggg 🤔🤔🤔"
163,"I was too thinking same 
But then what about the article or Rohit sir &amp; teju going to Promote #SCAL in #EntertainmentKiRaatHousefull 🤔
Or she will go 2 times
#TejRan"
164,How's about you focus on paying you past due child support  deadbeat brooklyn dad that way the rest of us don't have to foot the bill 🤔
165,Which title? You bottle a 2 nil lead and you want to win the title 🤔
166,"Thanks Pierre! With a specific app password, I'm not convinced that it's possible to do a traditional Google login, where it opens the browser window and asks you to enter your credentials. Am I wrong? 🤔"
167,Now about that episode 3 🤔
168,"""FEMALE RIGHTS! black lives matter! Love is love! Everyone deserves to be loved!"".....🤔...what if the fetus is a black female that wants to be loved?  ""KILL IT!!!!!!"" ....none of it makes any sense to me."
169,"Odegaard for Kiwior, worst substitution ever. Gave away midfield battle. Encouraged Liverpool attack 🤔"
170,"Met a woman (Dem voter) in CO who’s boyfriend is in cyber security. He told her she could use any social media outlet she wanted, but to stay away (not even watch videos unless they’re posted on a different sm site) from TT. Wonder why 🤔"
171,when I’m done with this solar shit I wanted to reside back in Dekalb but shidddd Florida on my mind now 🤔🤔
172,down to 7 idk how to get more 🤔
173,15 golliwogs arrested as a hate crime and they never uttered a word 🤔
174,"Can somebody please teach me Twitter Timeline.. to mute IPL tweets?????

2. Why am i getting tweets of ppl whom i am no where related except for one common friend? I am a bit confused if its my timeline or my friends🤔🤔🤔🤔🤔"
175,Not sure why it keeps jumping tonight. Was okay when I recorded it? 🤔 Sorry #ftf60s
176,Y man the whole Europe is member of nato terrorist organization how u can say now that 🤔
177,we could do iconic hair colors again or eras🤔
178,Bru politics have to do with everything. Why would you even ask such a question 🤔
179,Totally and utterly. I've only (🤔) had to fill out one but I had to do it in the office whilst the office staff typed in the details. I don't think they should have been privy to the incident. Maybe that's why the council does it that way - otherwise they'd have many more!
180,A random woman named Mary annoited his head and feet with COSTLY spikenard 🤔🤔🤔
181,Can City win the league 🤔
182,God’s child for suppose play ball easter sunday o where he pass🤔
183,🤔 damn that would have been intersting
184,I find it crazy it’s 2023 and mf’s still in my way 🤔. Pray I don’t see yo bitch ass outside because them lies out the window . Ill smack u dead ass in yo lying ass mouth . Bc for one why yo weird ass even on my phone
185,"I spoke to a French investor in Paris last week. He said the lion’s share of the protestors are students. 

Feels a little odd to me given this is all about pension reform and most of those folks haven’t yet worked a full-time job? 🤔"
186,"Using ""egg"" as an insult in Elizabethan times was as weird as it would be today 🤔"
187,"🤔

🤔 Disparity in the honesty of my answer. In principle: I’d smash them with a lamp and get out of there

But when it happened to me (10+ yrs ago) I didn’t; I froze until it was over 

It had a radicalising effect, i thought, but I still freeze at fast-moving violence"
188,"The current grading system is potentially compromised...I have known kids bragging about being able to change their grades online. 🤔
Anyway...I get the many challenges, but my point is that in the last 3 years, I have yet to see how the pros of tech are outweighing the cons"
189,Look forward to when he no longer needs tampons and has to cope with menopause 🤔
190,The NL champs in a huge city got more people to come to their game than the team that missed the playoffs who play in a city 1/5th of the size!🤔
191,"Liverpool didn't walk alone, they were with Man City fans 🤔🤔"
192,"Many coaches follow me here, so I thought asking this here only - 

So, according to you, is it healthy ? Whatever your answer will be, yes or no, give a reason as well 🤔"
193,"I fink I no longer want to post pics of myself on here🤔Yeah shall stick to IG for that,this place often gets me into trouble anyway lol. My IG is nicely curated. Small small followers there It’s also this feeling I often nurse around being over-exposed."
194,Have you read the yellow card disclaimer ? Do you think it made people cheat on their partner or turn into the hulk 🤔
195,I wonder how long he can sustain putting on multiple faces for 🤔
196,In remote Scotland with the kids. I love Scotland and often fantasize about living somewhere like this... But I'm also an inveterate Londoner. Can't tell if I crave peace or if I'd go crazy here after a while 🤔 would like some time away from people contemplating nature...
197,🤔 im thinkin either a flashback which lately seems to be the obvious choice for Disney OR force ghost Kanan.
198,"has over 110 trading volume on founder is the same as #divi, and is the first interactive and animated comic book NFT, but can’t get verified 🤔 

 "
199,"🤔
Through ingenious engineering, intricate architecture, and advanced technology, the Tartarians transformed the earth into a circuit board powered by the aether. Just like the ancients did with the pyramids and temples."
200,"seriously, how is he not arrested? 🤔"
201,"I went straw manning I think 🤔
What say?"
202,I didn't know the Chinese celebrated Easter. 🤔 I Learn something new every day!
203,"But you use the Talmud concept and won equality to be a religion with the queen James Bible 🤔

So it’s at very centre of your blasphemy rights term and why you can divide your offspring into legitimate and illegitimate"
204,Something big is coming. I can feel it🤔
205,I thought those were marshmallows at first 🤔
206,"I've already managed 10,000 steps today with our dogs and then the neighbours' dogs but maybe I need more. And singing... Hmm... 🤔"
207,Should we call this revenge dating?🤔 #imwithyourex
208,Arteta should've remove zinchenko as at 75th minutes he make a big mistake today he as to accept that🤔
209,Maybe a trip to Ohio is in my future? 🤔 this lineup is dope
210,"Was that a Freudian slip, or on purpose 🤔"
211,"I really missed the boat on the kid's thing. .if I reproduced, I'd have access to tons of guilt free candy/chocolate 🤔"
212,Tapedeck attachment? 🤔🤔
213,"You are being selfish,if things went right, would you have asked for help 🤔"
214,I can fw it 🤔
215,Tryna figure out how I want my hair….wig or braids 🤔🤔
216,it’s almost like my whole argument was that verbal assault exists 🤔 looks to me you proved me right
217,It’s almost like Rod doesn’t have a Stanley cup ie making him a champion 🤔🤔🤔
218,What is galaxy? 🤔
219,My wife is pregnant too🤔
220,How's that pfl contract 🤔
221,“I’ve heard numerous people tell me how they watched for a bit and clicked off cause it’s annoying to hear it” so you mean to tell me you’re a sheep 🤔
222,I hope this is not the beginning of the end of the title dream for Arsenal…🤔
223,"Perfect way to reduce corruption in Africa!

After an election the winner should be President and the runner-up to be Deputy president!

Imagine Two big people from different parties co-existing and leading a country. 

It will be war but also both will fight to Deliver🤔"
224,How did you know? I'm just asking 🤔
225,So many holes in that silly conspiracy theory 🤔
226,Is that something to print or am I imagining things 🤔
227,"I’ve had it boiled in a kinda stew, served with a spicy sauce/spread and fresh baked bread. It’s….okay, I think grilling would dry it out tho, but if I’m eating My horse…. I probably have bigger problems 🤔"
228,"All those games away you monkey, how many you lost at home in the prem this season???? 🤔"
229,Any idea what Klopp said to the team during half time 🤔#LFC #YNWA
230,"Ah yes, not responsible for crime at all...

Makes me wonder what we should hold the government to account over 🤔"
231,🤔
232,+   have condemned Senator for his maligning dual nationals. Where are the rest of the American overseas organisations???? 🤔 #FATCA #RBT
233,"He literally slept under a Rock for 10 000 years, he'll be a tad disoriented 🤔"
234,"Love this animation!

There WILL be celebrations. Question is: will it be humans, AI’s or cyborgs. 🤔"
235,"Will you be doing a Tampon Ad lecturing women how to insert a Tampon?
🤔"
236,Religious themed for Easter. I'm onto this...🤔
237,"So a player gets a 8 game ban for pushing a Ref..... I wonder what a linesman gets for elbowing a player 🤔
Or will it just get ignored 🤔"
238,What is Nunez doing heading the ball to Konate instead of heading it towards the goals 🤔
239,A rich history of colonialism🤔🤔
240,PF 🤔
241,Did he put a hand on the official - I could not see ? If he did then I doubt it will go any further 🤔
242,Why the hell did you put on a traitor avatar? Are you a traitor to your country?🤔
243,Y hasn't firmino played that 10 position all season? 🤔
244,why do you always take ages to pay a bet out🤔
245,Is that from Amsterdam 🤔
246,So what if arsenal lifts it instead? 🤔
247,And his other name is Junior meaning Kgabo Junior 🤔🤔🤔🤔
248,Don't you guys hold fake rally? I seem to remember that you had a bunch of people holding tiki torches trying to pass yourselves as Trump supporters 🤔
249,"Everyone talk about rinku ruturaj but why dhawan not selected by bcci in team India . He perform very well in  every match , every ipl season but i think selectors are blind to select him. I hope after seeing today's inning a slap on selectors face🤔"
250,Should I get it? It’s been on my mind for a couple of days🤔
251,"今後は選挙のやり方を
変更した方が
いいと思う🤔"
252,So they won't Play Chelsea  🤔
253,Players or medical staff 🤔
254,how do plan to get from Largs to Greenock 🤔
255,Lazio is an openly racist club and your fans act just like them🤔
256,What about the twinkie effect 🤔
257,Save of the season? 🤔
258,Possibly 🤔
259,Here comes 10 sequels 🤔
260,Imma bout to join the thread to cause why not 🤔🤔🤔
261,What is meaning of hmmmm🤔
262,Poor choices have consequences!!!🤔
263,Are these twins??🤔 #teenagepregnancy
264,🤔 hey are you all right
265,"Have you think that -🤔
What is the use of captcha when AI can brake it only in a second"
266,Is it the wrong word? Cow only knows stats from fucking a statistician for decade or so but cow thought that was broadly correct 🤔
267,"Join us today to play games, compete, and win rewards!🤔🤔🤔 #Kurumi #NARAKABLADEPOINT #FaceofNARAKA #fromtheashes"
268,He does grab his arm though. 🤔
269,Lots of people donate money to political campaigns but their is something creepy about the Rights obsession with George Soros.  🤔
270, So not all parallel conduct is bad... or at one time it wasn't? 🤔
271,I would have! Not that that does you much good now. 🤔
272,I mean…what were you expecting? 🤔
273,"Funny, you’d think when given the chance, trump would have screamed the truth from the mountaintops! Yet, when given the chance, he took the 5th, over and over… I wonder why…? 🤔 
It’s weird why he didn’t spill the truth to shut up the Democrats! 🤔"
274,"Going by the conservative estimates of intersex rarity (0.0018%, 1:55,555), you are still more likely to be intersex and American than you are to be in Congress, but no one screams at Senators that they are too *rare* to deserve human rights. 🤔"
275,Surprised that ended 2-2. Title race is closer now 🤔
276,"Liverpool fans crying over Bruno touching the lino at Anfield - will be a different story now 🤔🤔

The way loads of players shout and scream at the officials I'm amazed none of them have been chinned already."
277,You’re fine tho so I guess their intimidated 🤔
278,I think he would 🤔
279,I had a friend called cece in like early 2021 And i think. U r the cece 🤔
280,🤔🤔🤔🤔🤔🤔
281,My algorithms seeming a lil fxcked up today 🤔 hmm that’s odd
282,"has over 110 trading volume on founder is the same as #divi, and is the first interactive and animated comic book NFT, but can’t get verified 🤔"
283,"has over 110 trading volume on founder is the same as #divi, and is the first interactive and animated comic book NFT, but can’t get verified 🤔 

 "
284,"Cameron Sexton will NEVER be the Governor of TN. Maybe if the House he leads (Nashville TN House of Representatives) lower chamber members' microphones weren't muted or their time to speak exhausted by members in the upper chamber, a bullhorn would not be needed🤔"
285,"An injection is sore, but a whole dick isn't? This kid 🤔 #TeenagePregnancy"
286,Essentially happy easter to me isnt that?🤔
287,Apparently it does. You seem very hurt by that meme and my comments since I wasn’t even talking to you. 🤔
288,you know if you get enough people to withdraw from varo you could crash them 🤔
289,"Yep. 🤔
Interesting tho;  Canada does not have a race for PM."
290,America has always been great for the 1% 🤔 How much more do they need? At least some do good works with their $$$$
291,As a mom why are you last minute 🤔
292,"could work tbh 🤔 Gill does have middle order experience in domestics (would also be valid to have him bat 5 and KLR open in WTC Final - in English conditions)

but let's hope Shreyas will be fine by the WC time"
293,"🤔🤔🤔
Apples and Oranges
Cause and Effect"
294,No more government funding for Elon Musk. 🤔
295,Sun-question: what’s the over/under of Taibbi publicly admitting he got used? 🤔
296,no todos pueden golear en anfield 🤔🤔🤔🤔
297,"""increasingly"" cloudy? 🤔

It's been overcast (and cold) all day!"
298,"Which senior man ,leave that thing 🤔"
299,"Am I crazy or was Ariel flipping through a book during one part of Part of Your World? Am I misremembering 🤔
#TheLittleMermaid"
300,"Aye embarrassing for her , like she has no common sense 🤔"
301,You notice no one ever talks about what a great defender he is? 🤔
302,"Ooooookay! I get the idea, but what is the relationship? 🤔"
303,"+ beat United 7-0 &amp; City 1-0 🤔

The quality is still there just need motivation back next ssn"
304,"This is nice, and giving me some ideas 🤔"
305,A BLACK GUY SHAKING TRUMP HIS HAND 🤔 I THOUGHT TRUMP IS RACIST …?! ;-)
306,wonder how i can oppress the commonfolk today 🤔
307,Oh people have already guessed that 🤔
308,Thanks for saying this. It is saddening to see all her struggles taken for granted and credit being given to other people. No doubt her friends supported her but isn't that what friends do 🤔
309,What should I throw on the grill today 🤔
310,Bc tera account to suspended tha na 🤔
311,"Strange that terfs are disappointed there *wasn't* a big counter protest at one of their events.
It's almost like the whole event was never actually about showing solidarity with each other, and was instead designed to provoke a reaction so they could play the victim 🤔"
312,"An expert our profound respect certainly worthy, but..... experts also have been known to make mistakes or misjudgement calls 🤔"
313,"But what if fans want serious multiplayer, instead of goofy 🤔"
314,Is Like Crazy the only MV not on BTS FB? 🤔
315,Are you saying I should retweet your cleavage to celebrate Easter? 🤔
316,Is Islam The Most Slandered Religion In The World? 🤔 via
317,The who????? 🤔🤔🤔
318,"If 🇺🇲 can have permanent boots since 1945 in 🇩🇪 to protect the Jewish minority from fascist Nazi genocide, then what's so different from Russia🇷🇺 having permanent boots in Ukraine🇺🇦 to protect the Russian minority from fascist Banderite genocide? 🤔 1/2"
319,"Ah, so maybe I'm not a boomer then 🤔"
320,Is AWB that influential? 🤔
321,"Is that another promotional visit is also in #EntertainmentkiRaathousefull
Or she is going for promotion somewhere else🤔#TejRan"
322,It'll be interesting to see what punishment the lino gets for that.. players get banned.. what do match officials get? 🤔🤔 #LIVARS
323,Man City are 6 points behind. Who says they’re going to win the game in hand? 🤔
324,I wonder what story there will be behind each image 🤔
325,Saka and Ø no where to be seen when needed 🤔
326,Better than leverage I guess 🤔
327,Right! Idk what happened?!?!🤔
328,I need someone to tell me why are eggs associated with Easter? Rabbits don't lay eggs🤔
329,So that's where the ETH's come from.. 🤔
330,better than nothing Liverpool was over this Arsenal🤔
331,"I think 🤔 (careful now, spetz is thinking) this is more of a test than anything else. It’s literally 100s of Km from the nearest front line. RusAF just trying to be cute as they have been entirely useless so far"
332,"They are recent foreign heritage. Who despise White, Working classes. 🤔🤔"
333,Maybe 🤔
334,What about this? 🤔
335,What has Tierney ever done to Arteta? 🤔
336,Sheff Utd would like to report a robbery. £30M 🤔
337,85 overs 392 knocked off 🤔 first match in and some questions already to be asked.
338,"Arsenal have truly bottled this game, 2-0 up and coasting. 

Xhaka lost his head and triggered Liverpool for no reason and that cost them. 

Pressure got to Arsenal today 🤔 #LIVARS"
339,Wasn't Body Positive a tendency to love yourself as you are?🤔
340,"ayyyy lets go. checked out your Toyhouse and it looks good. thanks for the chance and everyone good luck !

would like see it to get evil and buff maybe oni like 🤔"
341,I wonder who the director was 🤔
342,"Rather than interacting with the API, a lot of interesting stuff can be done when you host your own mastodon/gotosocial 🤔"
343,This Story Never  Clear....... She Was Called To Verify If She Was Okay And She Gave Them Go Ahead To Let The Guy Go. And Was Later Found Deæd?? 🤔. Both The Hotel Should Be Held  Accountable....
344,Peace and good will to all 🤔
345,Do they only have sex when a new Avatar movie comes out? 🤔
346,"Boi are you trying to talk shit on our football season???? 

Lmao the internet these days did you forget the ass whoopins KU took ALL SEASON LONG 🤔🤔🤔"
347,always got more tips when wearing less makeup 🤔
348,Mmhh Cynthia is currently interviewing the winner and the comments are off🤔
349,GTB just show their stunt today 🤔
350,My OOU final exams starting on Tuesday. Still thinking of what to write 🤔🤔
351,Que hrs?🤔
352,But you just mentioned nucleocapsid and covid 🤔
353,Firmino on a free🤔
354,Umm 🤔 if reply ill become millioner in next 5-6 year
355,What about Paint? 🤔
356,"that's like, my literal headcanon. It looks like it has a crystal/exsphere on its head. Makes you think 🤔"
357,This is what they’re doing to make you fear Russia. 🤔
358,"Wild, why would he get this outcome when they already write books about the agenda🤔"
359,🤔🤔????
360,But what if he been training in that cell 🤔
361,"Thought as much, why did he bench them tho? 🤔"
362,"Friends, Tamjiro is about to go get a ""ROTI"" a kinda sandwich meal, west Indian cuisine 🤔"
363,Do you have it on toast🤔
364,Every medical  friend who seems obsessed with patients seeing their (presumably dazzling and comforting) smile has more than a healthy dose of narcissism happening. Given a choice I think most patients would choose their health over the  privilege  of  seeing  your smile🤔
365,"Truth. But why does he have Stott, their current best contact hitter/weakest power hitter, hitting fifth? 🤔"
366,I'd hazard a guess: the 02 Arena? 🤔
367,Salah scored a 90+ minutes penalty to send Egypt to their first World Cup since 1990 in 2017. Define pressure 🤔
368,"🤔 What's one negative self-talk phrase you often catch yourself saying, and what positive affirmation can you replace it with? 

Share your experience and let's help each other transform our mindsets! 

#PositiveSelfTalkChallenge 🤔"
369,"Very true, maybe the public needs to remind the of who they should actually work for. 🤔 

Am I wrong RCMP Alberta?"
