ID,Comments
55,I'm having fun 🥰 finally looking masculine enough to dress feminine without feeling uncomfortable
56,Your doggos are so cute 🥰
57,his happy smile and beautiful eyes 🥰 how could anyone hold his actions against him??
58,My momma made me a separate banana pudding cause I don’t eat bananas and my granny made me a separate potato salad cause I don’t eat eggs! 🥰 this why I act spoiled asf
59,"""But you're so cuuute!"" 🥰"
60,You can try though 🥰
61,Most of my favourite ships are so painful to think about expect them 🥰
62,i feel so grateful to have several people in my life arguing over which one of them gets to kill me 🥰
63,Oh Aye! That’s the best part 🥰
64,I love having conversations with Heather! She tells me all about her fashion show and the sewing and dress making she does 🥰 such a talented young lady! And we will never stop raising money for the air ambulance. Keeps my brothers memory alive xx
65,my so screenshotted different angles and shots of her for reference while we were progging this fight 🥰
66,I love this scene bc S you say he opens up to her and she knows that something is up with him and gently coaxed it out of him  🥰
67,"Yeah if we knew definitively when it was, we’d have listed it. There are tons of other events that are significant-ish but we don’t have dates or even good approximates for them. Thanks for the feedback though!! 🥰"
68,"If I have learned anything from the Internet. It’s to not die your hair yourself anyway don’t bother me. 
I’m going to dye my hair myself 🥰"
69,Love youuu! 🥰
70,Today’s fast was extra hard but I persevered. Allah rewarded me with discount codes and two of my wishlist items are on there way in time for Eid 🥰
71,You struggling today? Sending hugs 🥰 you’ve got this
72,I’m looking good ofc these bitches wanna fuck 🥰
73,🥰
74,"time to get back to my artsy things now eheh, but really the movie was great, love my babies 🥰"
75,Me &amp; My Lil Family went to church today 🥰
76,I’m really pleased that came through. Thank you for noticing. 🥰
77,Now these are cute 🥰
78,"Some photos by Thomas Findeisen (Viscid) to give an impression of the party hall in action. 

This one is dedicated to all those remote sceners following along from their homes! 🥰

#back2ewerk #revisionparty2023"
79,"30,000 steps later &amp; we’re back home!  Took my crochet with me, but only ended up doing about 4 rows.  Great weekend recharge with my girls 🥰 
#londonbaby #venus3  #daughters #monopolyplaces #bankholiday #easterweekend #backtoworkontuesday #crochet #tunisiancrochet #weekendaway"
80,my quality of life is so much better when i am wrapped in my fluffy snoopy bathrobe and my hair is not touching my neck or in my face 🥰
81,The sweetest boy Chewie 🥰. Being that adorable apparently takes a lot out of you.
82,You’re welcome girl 🥰
83,very much approve of the houston final 🥰
84,"thank u vengeeee I will, thinking about streaming this week 🥰"
85,finally at the weight i was at before lockdown 🥰 couple more stone to go but we getting there x
86,"Good luck for the induction then, hope you and baby get through it with ease. Parenting is the hardest yet most rewarding thing you'll ever do 🥰"
87,"They'll be back. Be patient. It's totally worth the wait. My gosh, one of the best shows I've been to 🥰"
88,Have you watched Gundam Hathaway? I love that movie 🥰
89,size wise that's gonna be you two in may 🥰
90,buying my girlfriend lunch today 🥰
91,"oh I hear ya… thankfully we already booked our hotel and got our tickets but I’m ALWAYS scared of my friends bailing. I’ve had it happen way too much. but, if you go, I’ll be there! 🥰"
92,"YES! Congrats, Kathy. It's always a win when you take a contest plunge. 🥰"
93,ouuu i like that compliment 🥰 ty ml
94,Beautiful day 🥰
95,"Seriously enjoying the peace I’m getting atm. 🥰 everything is settling into place.

#nomorelies #justpeace"
96,one of the best drinks to ever grave this planet 🥰
97,i waited until after taylor’s version dropped to kill myself 🥰 two years ago today was my attempt babyyyyyyy
98,Every time 🥰
99,🥰 too much cuteness!
100,Says youuuu. Thank you lovely 🥰
101,"ㅤㅤㅤㅤ

ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤTeehee.  
imma start loving that when you start calling me that. 🥰 but anyway..i’m doing wonderful my prince.

ㅤㅤㅤㅤ"
102,60.  🥰
103,I just started watching but whoever this lovely lady is she’s officially my new bff 🥰
104,"My dog and I are brunching and at least six ppl from the staff at this place have come to say hello to Dost. ""I heard there is a dog I need to meet!"" My popular puppy! 🥰"
105,he is just a silly little guy 🥰
106,Can you give me the link of the episode please?🥰
107,Never declines 🥰
108,"Omg, idk why, but for me this song suits them.
Love it 🥰 🥰🥰"
109,I have two. We met online on a Dino game and we've been buds every since. There also a fair bit of people on cod twt I consider my friends too 🥰
110,These would be really useful right now 🥰
111,"I can almost hear the love in your voice reading your words. That makes my heart happy, to hear &amp; see you experience every bit of joy.
🥰"
112,The fact Kyrey is more excited about his fishing pole than his ps5 gift card let’s me know I win 🥰
113,"Definitely, it would be rude not to! 🥰"
114,"just imagine their lazy evenings in the balcony of their home. fuyu is drinking whisky, resting his head on tora's shoulder, and tora tries his best not to smoke at his boyfriend's side, holding his waist tightly and closely to share the warm of their bodies.

I love them. 🥰"
115,This bottle cover reminds me so much of the lady from Helena - MCR 🥰
116,If you want 🥰
117,I’m so happy my man is sleeping because I don’t want him go nowhere I just want to be with him all day 🥰 I miss him so much &amp; he don’t even care
118,Because they said you look like saka you are angry. Saka wey be our cutie pie 🥰
119,"Someone has pointed out that I am lovingly playing with my grandma’s packet of fags. Ah, the 80s 🥰"
120,Atleast you can find comfort in looking regular tho I guess 🥰
121,This feels correct 🥰
122,Not going anywhere 🥰
123,"Name a cuter witch 

I’ll wait 🥰"
124,Lol one thing bout this man he love his belly &amp; love my cooking. 🥰
125,Feral atm because they are just a cute 🥰
126,"anyways, hope the people who stalk them to hotels also got bedbugs that night 🥰"
127,Stunned by how beautifully you've done this! You're progressing as an artist at such an alarming rate! Amazing work as always Kyphi!🥰
128,Oooh yay! 🥰
129,The best Watch 🥰 (for me)
130,You two are just gorgeous 🥰
131,Awww 🥰 I want one for my baby
132,We are just besties now 🥰
133,Anhn 🥰
134,Saludos eee 🥰
135,"Y’all, we had a proposal and an acceptance at by r game just now. 

Just real good stuff on this Easter Sunday. 🥰

#ThunderUp"
136,"6.5 years ago i told my dad i didn’t just go buy a dog when i in fact had just bought a dog(behind his back) 

2 hours later he was cuddling her on the couch like he used to with my childhood dog 

he is still one of the few men she absolutely adores 🥰"
137,I have to say. The hair on arianna grande’s skin that was put out yesterday is AMAZING… I love it so much 🥰 floppy ponnytail gurliee
138,"Oh, we do 🥰"
139,"gasp! thank you 🥰 i love it but I can’t take credit, helped me find the matching header"
140,Love of my life 🥰
141,my smart and intelligent mutual just showed me how to properly set up previews on locked paywall for onlyfans 🥰
142,My boo the sweetest 🥰
143,Thank you so much to for this book mail I won 🥰 going to start it tonight with the last of my Easter egg chocolate lol xox
144,"Yes, bubbles 🥰"
145,the darling hair colour !! he's cotton candy fluff 🥰
146,"Thank you, Clay! 🥰"
147,I got this popping candy egg 🥰
148,all of the kiddies 🥰 I can’t wait to have me one omg
149,"I own mine, you should too 🥰"
150,kid_jlo eth_tea florielle_eth BambooHime kksmoothly tue_art patrickdang MeivabeLLe StudioZomi Thank you ice 🥰
151,Happy Easter beautiful people! 🥰
152,His jumping off point was pretty feral 🥰
153,"I'm not surprised she felt unsure, it's narrow and to keep your feet away from stones you could trip on (which is what she seems to be looking at in the photo), she would have walked close to the steep edge herself. Clever girl, so many things to think ahead to get this right 🥰"
154,the target should be moskow. It is not as far as it seems. When the breakthrough is finished we can drive fast and finish the russia job and Nato will be greater 🥰
155,That’s so kind and looks DELICIOUS 🥰
156,the prettiest of all 🥰
157,"So cute 🥰 , where did you get the glasses from if you know ?"
158,"Obrigado, man! It's not about kindness, it's about bringing attention to artists who deserve it. 🥰"
159,🥰
160,🥰
161,He can't forget you: you made the book for his birthday 🥰
162,AOC with artist level makeup on is dangerous. Save that for next year! 🥰
163,Why does his gummy smile remind me so much with Eunhyuk's. So cute 🥰
164,These would make him come back in appreciation. 🥰
165,All I been doing this past week is laughing and cutting up with my friends and my nigga 🥰
166,This is exactly how i imagine taehyun writing to us on weverse 🥰
167,It's ok yo start over and let someone love you the way you're SUPPOSED TO BE LOVED 🥰
168,these four won my heart 🥰
169,i want some dick &amp; turkey wingz… but mostly turkey wingz……….🥰
170,aaa okay have a great rest lee know 🥰
171,"Reflected on my 2023 goals, last 2 weeks in particular.

Planned my next week and on top of that expanded some of my long term goals.

It was a nice day 🥰"
172,"come see him in edi on the 19th!! it’s just a support slot but still. or go to trnsmt, or saint lukes in october when he announces it 🥰"
173,"of course bb!! 🥰

thank you for giving me a laugh knowing i’m not the only girl playing her Road to the Show in a full face"
174,Border Aussie. Daddy is a Border Collie and Mama is an Aussie. 🥰
175,"Happy Easter!

We got rid of all the snow in a hurry, because hot, spicy boi here brought his flame lance.  VVGN 🥰

#cosplay #Paladins #Fernando"
176,You can probably expect me to buy a hardcover in October 🥰
177,did in fact get me an Easter basket 🥰
178,yay my valentines card creation being used 🥰
179,"Come and take my 2 years house rent. For you, I'll gladly live on the street 🥰"
180,Makeup appointment I love it here 🥰
181,It's a beautiful morning 🥰
182,Aaaw bless them both! 🥰
183,Love these 🥰
184,Thank you so much! 🥰
185,Happy Easter my Obidient family 🥰
186,Ahhhhh…. I also would if I could!🥰
187,show me when ur done 🥰
188,I'm *this* close to screaming into the void 🥰
189,DOKIII your pixels are so soft and cute 🥰
190,Happy happy birthday love!! You’re glowing 🥰
191,"Was looking through Fliss and my clothes for stuff to donate and I found this. I remember when Fliss told me how happy she was to get one of 's designs and showed it off to me with a massive smile on her face 🥰

I'll be keeping it."
192,I love you so much 🥰
193,"Good wives.. definitely a Mwaghuvul woman.  If no be old age, my hook go land.🥰"
194,This movie theater has recliners and heated seats 🥰 it’s so fancy
195,"""You are literally stunning and a amazing friend ily 🥰"" - ILY more #tellonym "
196,Came to Jersey again and didn’t miss any exits 🥰
197,High with a little help from my friends 🥰
198,One of the prettiest pictures of Marilyn 🥰
199,my will to live has been restored 🥰
200,And this boy is one of the most beautiful on Twitter! 🥰
201,Omg how adorable 🥰
202,She's absolutely gorgeous 🥰 #MISSISSIPPI
203,"I am more and more convinced that he is a parody. Anyway, Happy Easter to you. 🥰"
204,"+++#O2A2VNJam Project Update+++

I just finished the character sketch for my project!
What do you think of her? 🥰
(Constructive criticism is highly appreciated!)
She can blink and has a variety of expressions!
[She doesn’t have a name yet]

#VNDev #VisualNovel #RenPy"
205,"Multi stream has been rescheduled to next Sunday!
I'm live now for a chill hang out time with y'all hatching Rowlet &amp; Quaxly Eggs &amp; doing Ditto Raids in #PokemonScarletViolet 🥰"
206,My baby first Easter going so good 🥰
207,i actually noticed this and decided i didn’t care abt spelling 🥰
208,Got it! Thank you. 🥰
209,Sundays are for lingerie 🥰
210,"And now you're making videos on me when I had yet to reply to you, while using MY face as the thumbnail. Although I can kinda understand! My face and brand alone gets you double the views in just an hour. Those videos won't last long though. Enjoy it while you can. 🥰"
211,Hated Linkin Park but he is a daddy 🥰
212,Me too! They are so cute to take pictures of 🥰
213,We are cute anime characters 🥰
214,"It's not Constantinople..... 
You also look great, Princessa Natasha! Have a safe journey 🥰"
215,"It’s so nice outside, makes me so happy 🥰"
216,Awh 🥰
217,Finally! So happy and excited to see your new artwork here 🥰
218,im soooo normal about them 🥰
219,Thanks gamer 🥰
220,It looks like tomorrow we are in for a cold rainy weather. Perfect for family time. 🥰
221,Oueee so we can go on double dates now?🥰
222,My weight really came over night 🥰
223,was my Easter egg fairy this year 🥰
224,"Mr Green
Your tonight till next weekend will be filled with green that you haven't experienced before 🥰"
225,Thank you for your enthusiasm! 🥰
226,I’m getting blonde back  real soon 🥰
227,Sorry I couldn't open this. Bet it's hilarity. 🥰
228,Take it to the top! 🥰
229,We climbed up the rocks &amp; sat down at the very top &amp; shared a bag of popcorn &amp; played eye spy &amp; looked for boats with our binoculars &amp; it was so WHOLESOME 🥰
230,The best purchases I’ve ever made is my fan and my curtains 🥰
231,I just love how deep you think 🥰
232,Harry Potters favourite dessert! Traditional British Treacle Tart! 🥰 So easy and 100% vegan. #VeganRecipe #treacletart #harrypotterfood #veganfood #afternoontea
233,Pupper smiles!!! 🥰
234,I think it’s led me thru all the challenges in my life. 🥰
235,The knife is oké but the girl is absolutely adorable 🥰 you’re stunning beautiful
236,Omg this is so cuuuuute 🥰
237,TfW you’re looking forward to a glimmer of hope for the coming week and you feel so warm inside 🥰
238,buying more bud light to give them more money? so rad Brent 🥰
239,What an amazing experience for him. 🥰
240,Aaaw bless them both! 🥰
241,"yes he could, like on planet her, where we have, woman, kiss me more amd need to know 🥰"
242,German reviews of #CallMeLion kindly translated by fluent friend 🥰 Handwriting is unfortunately a challenge #translation #bookreviews
243,My Baby Be With Her Folks Every Holiday 🥰 I Miss Her
244,And I woke up in the best mood. Happy and filled with gratitude 🥰
245,They sure do don't they 🥰
246,Happy Easter 🥰
247,You look really good and you have a really pretty smile.🥰
248,"taking the second chance between her fingers .. looking down at it before carefully blowing out the seeds . 

“ there.. i made a wish this time .”  ( 🥰 )"
249,It’s been a productive weekend. Now to rest 🥰
250,You look natural and beautiful 🥰 happy resurrection Sunday to you
251,"so for now i’m going to get a masters degree and more money and live happy and healthy, I start ozempic in two weeks and don’t have the time to worry about skinny boston men 🥰"
252,all the kids look so good 🥰
253,🥰 the ear tufts
254,reply for a color 🥰
255,Wow this is cute 🥰
256,"I don’t have friends, I got family. Always better when we’re together 🥰"
257,"also — I received on the tongue for the first time today! it wasn’t an option for the longest time (COVID era and more ‘contemporary’ NO parish), but we attend a more reverent NO parish now. I hadn’t planned on it but while in the communion line I felt called to 🥰"
258,Happy Easter booty 🥰
259,🥰
260,I always enjoy when an artist shares their timelapses! It helps me so much to learn from their process and I feel like it’s one of the best teaching methods 🥰
261,"Not me leveling up and being the rich auntie putting  10’s, 20’s &amp; the ring pops in eggies 🥰"
262,Happy Easter 🥰
263,I love this so much 🥰
264,"as miss swift once said, you know i love a london boy 🥰"
265,I would date you in a heartbeat. 🥰
266,just had my mama do my hair and cut my ends 🥰 my hair sooo long it’s crazy
267,"Happy Passover &amp; Easter! 

STAY FASHIONABLE 🥰
#passover #passover2023 #easter #eastersunday #easter2023 #twitter #twitterdays #sunday #selfcaresunday #sundayfunday #sundaymood"
268,Choclaye and roast dinner and alc probably like ten million cals all together 🥰
269,"i am currently over by the merch line at gate 7 if anyone wants some of my freebies !!!

i have painted jeans on 🥰

#NCTDREAM_THEDREAMSHOW2_in_ATLANTA"
270,Thank you! 🥰
271,Ima look something like kash doll in my 30s 🥰
272,Personality wise tho u have a carlando mix. It’s really sweet 🥰
273,first time i’ve seen myself in one of these 🥰
274,I actually love it because we can have it all in the same shot! It makes the magic more believable 🥰 #ShadowAndBone #SixofCrowsSpinoff #SOCspinoff
275,"Yes, very handsome 🥰"
276,Making stuffed chicken breast happy Easter 🥰
277,You’re welcome. It was lovely. Our daughter is home from college! 🥰
278,Jus beauty 🥰 all natural
279,Palace winning handsomely without Wilf is only made better by Wilf celebrating the win equally handsomely on socials 🥰
280,My bfs grandma painted and gifted us this gorgeous painting and other pieces for our home 🥰
281,Swwwwwwwwwweeeeet! I was just going to ask if she had had her lambs on Sparkle day but Easter Lambs is perfect 🥰
282,Looking for my followers. Any suggestions please 🥰
283,"Yes, it’s good so far and I love Mills so much 🥰 such a caring guy.."
284,Very refreshing and beautiful 🥰
285,"There's the beauty!
Hug. Treat. Hug. Treat. Repeat 🥰
Happy Easter to you and your family.
Queenie, Leo and Lola"
286,You are so handsome and charming. I love you.🥰#srchafreen
287,Making you laugh is the best thing ever  🥰
288,The meaning of my name is cute af too 🥰
289,"I know that game wasn't their best, but for me, that wasn't the trip. Being rewarded for this, getting to fly somewhere! The celebrity treatment I recieved, just going to another city... you can't guarantee your team will win, but I'd already won regardless. 🥰"
290,time to rewatch insecure for the 1000th time again 🥰
291,ily can’t wait to watch normal iron streams and whatever else you decide to do in the future 🥰
292,I will always like Alison Hammond. For someone who was early out on BB3 she definitely got deserved success! Cannot wait to see her in Bake Off. I was disappointed by all the presenters. At least she apologised and the replies to her have been nice 🥰
293,Happy Easter 🥰
294,"So handsome 🥰

#CHANYEOL #찬열"
295,"Keto is the way to go!

Just cut the carbs out and watch the weight melt away. 

It’s very sustainable 🥰"
296,all 3 of my twitter boyfriends be interacting with each other on the tl and it’s so cute !🥰
297,"ms__inez  liked your ms__inez replied to your tweet ,
Telepathy, 
🥰 etc…."
298,"I have accepted and embraced that I am a very sleepy girl, but I would wake up at 6 am every weekend to continue to play at table 🥰"
299,うん🥰
300,"I've just half set-up a visitor for Diggle next Sat/Sun. Because he's an only house cat, I think he's missing the company of his own kind. I think he's a bit fed up. My friend has four kitties living at his place, we're bringing one to meet Diggle 🥰"
301,the happiest video ever 🥰
302,"making my money back tonight , so they could ask for whatever they like!🥰"
303,The results are better than expected 🥰
304,YAY for shorts weather!!! It’s springtime running 🥰
305,making my tiktok my visual diary to hold myself accountable with solo dates/intentionally dating myself &amp; to push more of my poetry. 🥰
306,🥰
307,Don’t play with her 🥰
308,"Thank you, my dear 
I also love and appreciate each and every single one of you 
I am happy to know that my content has been helpful to you too 🥰"
309,Would be nice. Happy  Easter everyone 🥰
310,Goodnight from spur 🥰
311,Awww.🥰
312,Luffy curing our depression one smile at a time 🥰
313,Idts. I love pbd. I used to message him when I was sub 100 followers and he always thought I was creepy 🥰
314,my fly guy 🥰 happy easter.
315,I've been laughing and crying. It's a great tribute to him 🥰
316,My daughter is literally so gorgeous 🥰 I just be in awe looking at her
317,🥰
318,"Oh my heart, look at them!! They're adorable 🥰 love this!!!"
319,So happy for you! Yeah nobody else was expecting it either 🥰
320,"We love working with our customers to share their experiences and inspiring prints. See what our friend, Lemm Made Art, has to say and how beautiful those prints are! 🥰
#catprinted #customertestimonials #pastalovers #crayons"
321,Happy Easter from the worlds cutest doggo 🥰
322,Literally some Men ain’t shit and by some men my Ex 🥰 imagine being a massive liar
323,"small nikkah, cat for mehr, no honeymoon, obey my husband, another small nikkah for his second wife, live at his parents, support his andrew tate obsession, no self-esteem just vibes 🥰"
324,tfw when you wanna make one person very happy because they’re your crush and they make you so happy 🥰
325,Another one bits the dust.... brilliant job keep it up 🥰
326,Super Pets is such a great movie 🥰
327,"Yes, I have 🥰 Here"
328,Getting black widow vibes. 🥰
329,The breasts of a woman I like are beautiful. 🥰
330,"TIL that if you’re an atheist with kids too old for the bunny you get to spend Easter laying around with no pants on eating Chinese food. Love that for me, about to be a new yearly tradition 🥰"
331,i love it when she gets protective! 🥰
332,Yes heading home in the morning. Been a lovely break. Only 3 weeks until I'm back. 🥰
333,"Thanks for sharing, they are so perfect together 🥰"
334,Thank you. Hope you’re having a lovely weekend 🥰
335,Easter dinner was immaculate. Easter Egg Hunt soon 🥰
336,🥰 Off to the Grocery
337,"Oldie but still good 🥰

The OG Talkbare relationship cards are still as good as the upgraded cards 

Don’t make your dates boring, go with a box of Talkbare cards"
338,"yeah!!! there’s definitely a learning curve, so no worries 🥰"
339,ooh look at that puffy tail!!! 🥰
340,about a month left until I get it 🥰
341,"Cute lips, ""you may kiss your bride"" will hit different.🥰"
342,Great photo Lydia &amp; James! Thanks so much for all your love &amp; support of Vic! 🥰
343,Patiently waiting for my man to come home to a cooked meal by me 🥰
344,Rudy is a babygirl. 🥰
345,"To learn more about 
Jasmy Announces Launch of Joint Venture with AVITA Technologies | by Jasmy | Medium 🥰"
346,Thank you my lovely! 🥰
347,I can’t wait to get cute tonight 🥰
348,Nice to get 3D NFT eggs but nothing can compare to DIY some with my little kiddos. Tis far from perfection but they love it. 🥰
349,I really love being Black man 🥰
350,Well done 🥰
351,Here’s an angel who was an actual model in real life 🥰
352,this deaf boy going off on TikTok cause y’all hopping on the ASL trend and doing it incorrectly and I love that for him 🥰. cause period learn it correctly or don’t learn it at all! y’all mfs kill me w/ that shit.
353,It’s giving Amanor vibes thank you 🥰
354,you wanna see this Fantasy au &amp; the aesthetics are so beautiful!🥰
355,Took the writing outside today 🥰
356,THANK YOUU!! and i’ll think about it 🥰
357,And what’d you say 🥰
358,"I'm trying to follow your channel.
Bruno from Germany 
🥰"
359,I'm always thinking about the nose squish 🥰
360,"Wonderful tribute made my cry, what a lovely man. Will miss him 🥰"
361,HAPPY EASTER BAE!!!! you look absolutely adorable 🥰 and may i suggest Apple for the name?
362,Can I shoot my shot 🥰
363,Just lovely 🥰
364,"Your not pretty, your gorgeous 🥰"
365,I’ve been playing more and I just really appreciate the Priss npc that’s a nod to Bladerunner 🥰
366,my skin has been thriving lately 🥰
367,If one more thing happens I will remove you 🥰
368,This shade looks like it was made for Louis 🥰
369,i want 100 roses just because 🥰
370,Aww 🥰 thank you Lisa that is such a lovely thing to say. Well I hope you know I think you are most lovely and fantastic yourself.
371,"Thank you ! My girl 🥰

Send me a picture"
372,"Gim ‘im your cheese, please. Cause he’s so cute. 🥰"
373,At least he's a cute menace 🥰
374,You were immense Ibou don't worry about the miss 🥰
375,🥰
376,"where’s the comedy in this tyler , if u wanna do ur make up and post it online just do so? 🥰"
377,Hilarious! And again thank you.🥰
378,shouts out maddie 🥰
379,Everything is possible on Easter Sunday. Be joyful! Be blessed!🥰
380,"Write me a sincere, heartfelt, handwritten card or letter 🥰

Oh also: cooking something delicious (food made with love!)"
381,It surely must have been one of their happiest days..🥰
382,God bless you 🥰
383,"Happy Ramadan, Passover, and Easter everyone 🥰"
384,Happy Easter. Our first holiday without daddy here but we had so much fun. 🥰
385,Lmao JD is SO loved by his members. 🥰
386,"My mom got herself a new puppy yesterday, so we are having a very happy Easter playing and snuggling 🥰"
387,My boyfriend is the cutest he literally made Easter baskets for my nieces 🥰
388,"But hey,? What’s just giving something try cause I love it… 🥰 that’s life ain’t it? Mane, I could not be those things huh? Lol oh whatever"
389,ooh I'm getting a next time 🥰
390,"I honestly don’t think it’s favouring, every nominee deserves to be there, I just wanted her in that list too that’s all 🥰"
391,There's always coda and side stories 🥰
392,We want all the kitty content of this handsome lil guy 🥰
393,What a good family 🥰 I really hope nothing bad will happen
394,You're just pretty period 🥰
395,🥰
396,Her mammy dresses her well 🥰
397,that’s awesome!!! yes it’s the same guy 🥰 we’re going out in a little bit
398,"Of course 🥰 I’ll take care of you,"
399,🥰
400,And just like that he scores his 1st bucket. Way to go son 🥰
401,What would we all do without Andrew 🥰
402,Thanks Dee. Peace and blessings to you and your family.🥰
403,I advanced to the Amethyst League on Duolingo 🥰
404,"As you should. Last I checked, some of the worst dogs were ones you could carry in a purse. My 85 lb rescue mutt loves everyone 🥰"
405,"It’s the quietness of the image; the fragility of the craft, the vacuous emptiness of space, and the chirpiness of the song, sung softly. They all work together to soothe me. 

Did you sing it out loud? How defiant are you? 🥰"
406,🥰
407,You’re now in a better place ssenga 🥰
408,I just know if I had a kid they would have been dressed tf up today!! Yall kids look so cute 🥰
409,I got you babe 🥰
410,You will come to love him even more when you play his route! The story is very touching and the man himself is beyond words 🥰
411,I showed my family the new Rain Check song and they loved it 🥰
412,Ooohhh... I missed the last point I was in and the thread is soooo big I can't scroll down to find where I was... Looks like I'll have to read everything from the top again.... How terrible. 🥰
413,"Girl no, do what you want! You are smart and have drive. You will succeed. 🥰"
414,this is why in all my HCs Dazai has a nice little apartment on the 5th or 6th floor of some building where he can blend inconspicuously with the other apartment blocks - it's where he spent his 2 years 🥰
415,I won't be live-tweeting but I'm sure will have a recap up on the site within a day. I'll be in one of the streaming halls and not in the room where it happens... but that's good enough for me. 🥰
416,Euangelion all month 🥰
417,Now I have something to strive for. 🥰
418,HE'S ALWAYS HOT my little loser 🥰
419,Nope you’re wrong at least she got off with a warning. Now she knows to not do that ever again 🥰
420,It’s beautiful!!! You are 🥰
421,"Ty,my sister and I 🥰"
422,Sunday dinner w the fam and my love 🥰
423,No new trial for him 🥰
424,"Nothing sweeter than falling in love with your best friend. They were doctor/patient, then friends, and finally lovers. They are the whole package and it doesn't get any better than that. 🥰"
425,AWW A TWOOFER?! thanks bud! 🥰
426,"Bless them, patience 🥰"
427,"Owning #Crypto is like being in a relationship, there are high and lows. 🥰"
428,Awn awn 🥰
429,i was waiting for this 🥰
430,Feeling like I may have found someone worth my devotion but am taking the time to meditate and than journal on it 🥰 I think this is really important
431,🥰 one day we should test these two excellent theories out in person just saying
432,Good to know I won’t be berated by twitter for cutting about with a lid on then 🥰
433,Ally said she’ll give me a smooch next time she sees me because I didn’t get to give her a kiss last night 🥰
434,Lovely dogs- and Mr Squirrel Iain 🥰
435,"Easter Lambies!! Miss Sparkle had twin boys this evening *beams* All well, but we have brought them into the barn because they are smol and we are expecting rain tonight 🥰"
436,"Trash man, trash life, trash profession, trained soldier my ass. Here I said it 🥰"
437,This is amazing! I need to get one of these Yvette photos too 🥰
438,It s called sharing 🥰 but nobody is gonna like that.
439,What a woman should be. 🥰
440,He knows how to pull your strings 🥰
441,"#HWANWOONG 200417

As I said on V LIVE, the moment I took it neatly after getting my hair done 🥰"
442,I'm writing it and uploading it tomorrow 🥰
