ID,Comments
48,"Oh, I just need to open my mouth and talk about philosophy for that to happen😂"
49,the fact that they let us wear dunks and other shit with our scrubs but we can’t wear crocs is crazy 😂😂😂😂
50,You people collected 7 😂😂😂
51,"How about Joe Biden?
Let’s talk about Biden instead of Trump for a change. Tough, huh?
All you want to do is think about is Trump all day long. It’s time to stop obsessing over Trump, and think about all that Biden has done for you! 😂😂😂"
52,I don’t understand why y’all resist arrest 😂 y’all lucky they don’t just put you down then and there 😂
53,😂
54,I cuz I’m project pay when she ran outa songs 😂
55,ion think ill ever get another boyfriend no time soon i gotta wait until i know for sure ima be faithful 😂
56,they favs are actually so persistent they’re annoying asf DAMN 😂
57,even as a Liverpool fan this made me chuckle! 😂😂 what a half!
58,Xhaka didn’t need to do anything and he still get booked anyway 😂 commentary loved that as well didnt they mugs
59,You was a different type of horny if you watched pinky😂
60,I speak on behalf of Manchester United that you not winning tonight 😂😂
61,Pissed me off with that weirdo shit 😂
62,It died on Friday maybe it’ll work on Monday 😂
63,I love how the white woman can throw her colleagues under the bus entirely and the left still celebrates her as part of the group😂
64,😂😂😂😂he’s never living that down is he
65,Kyle Shanahan boutta have 3 actual QB’s and 3 emergency QB’s. Dude is done playing games😂
66,"No fukin way 
She can’t be a Pig 
Lmao holy shii enemy signs got feelings for each other 😂

I tried getting over her , it’s a whole thing , she fukin 40 and I’m 21 , but if you knew you’d understand 

Yet me and a rooster got feelings 

Weird dilemma Mann😂😂"
67,😂😂😂 you'd think they've fasted the whole day
68,"WTF .. i thought to myself ""im not familiar with this jeffrey marsh person, they seem to be gaining a lot of attention/popularity i'll go learn about them"" .. THIS is what i find 😂"
69,The way Liverpool finished first half ojakiwulira in second half😂
70,When did the Easter bunny start wearing glasses? 😂😂 they got Aetna?
71,how dare you not be there 😂😂
72,My homie gotta foot fetish 😂 getcho kinky ass from round me
73,😂😂😂😂
74,This girl that didn’t like me in hs is in my dm saying I’m pretty 😂 she must’ve forgot
75,Not black don't crack 😂 coming from someone who's not black..
76,Probably my favourite one 😂😂
77,😂
78,What is this fighting 😂😂😂#LIVARS
79,"Dang Sis, your parents must be feeding an Army. 😂
It all looks delicious though.
Tell your parents Happy Easter for me."
80,Which came on the back of a loss to Newcastle 😂
81,😂😂😂 I come with a message of peace.
82,😂😂😂 that look like banquet food at a conference
83,We all know Lolenti and his takes😂
84,I wish you still had that phone number for our mutual friend. 😂😂
85,"😂😂😂😂😂😂😂

You’re taking this seriously 😂😂😂😂😂😂😂"
86,😂😂😂I go come ur dm after FT
87,They arent yet on twitter 😂😂
88,A big second half awaits 😂
89,"na hol on man , these movin too fast 😂"
90,come on bro at least acknowledge his contribution to the consolation goal 😂
91,The Liverpool fans closer to the commentary booth Dey cuss pass😂😂.
92,would slide on dis one bitch on here but she might think I’m tryna be Twitter cousins 😂
93,I get the easter bunny.. Now I'm curious about eggs. 😂
94,i wish you’d b beside me when i wake up 😂
95,The lino elbowed Robertson 😂😂😂😂
96,Record don’t mean shit y’all riding on that 😂 that’s how I know anyone saying 3-1 or 1-3 is a casual and just recently started watching
97,"Honestly i only trust for calls lol, he’s literally always right 😂"
98,"Don’t get me wrong I was saying the same in the first half, but seeing this was funny 😂"
99,We can only judge by what we see. Where’s the rest? 😂
100,"Throwing away something you’ve already paid for, isn’t hurting Anheuser-Busch😂😂😂 Idiots"
101,This guy is good bro..you just don’t like him.😂
102,At my part time job bored is hell😂
103,😂😂😂😂😂
104,Who witched our Deputy President Rigathi Gachagua 😂😂
105,"Thanks for reminding me about the recent increases in prices! Now I can add ""mathematician"" to my resume since I have been calculating how much money is left after paying for gas 😂 #zam #akaryakıtzammında #notfunnybuttrying"
106,Phyllis hair is showing from the back of her neck 😂😂 #YR
107,when mf’s message you and ask why you unfollowed them.. that’s it right there 😂
108,Haha yeah knew what you meant mate 😂
109,Get yourself out out 😂
110,Lower your expectations and you’ll be just fine Hendo 😂
111,It’s okay because atleast you have the amazing carabao cup 😂😂
112,"😂😂😂😂 eminent scientist or failed actor who's family despise him and who's kids ignore him. Sure, honey."
113,"i commented on something that was brought to my timeline by twitter insecurity or what you call it ashiere 😂 some don't even know it's a disease, according to my comment i didn't insult her, your brain is leaking ewure"
114,Yhs plsss after the mud😂😂
115,"😂😂

I’m as surprised as anyone!  I thought he’d be like “screw this” the moment I touched his teeth."
116,Mean mugging the mascot😂😂
117,"Can I ask, how many of these were in the second half? 😂"
118,I thought Trey is becoming cesspool fan 😂
119,Isn’t that (almost) every man in a position of power 😂
120,And Roberson booked for it 😂
121,Mane ugly as hell 😂😂
122,So where is ur own? 😂
123,"Looks like me,trying to climb up the stairs! LOL 😂"
124,Nawww don’t say a prayer now Auntie ! If you was throwing that ass own that shit 😂
125,😂😂😂😂
126,The mental gymnastics people going through on this thread is actually wild 😂 our generation doomed
127,"I'm not agitated 😂
I always wanted to make this point because I always see this silly argument.
تلقطت بهالحساب وقلت اهو شحمة عفطيرة 😂"
128,Martinelli learning from Neymar. Acting to get card against Konate. Even medics are out for him 😂 what a fraud
129,Yes you do have mutuals 😂
130,Yeah you’re playing well but there’s someone out there musturbating on your pics.. save a girl child 😂😂
131,This is your ship abi???I support 😂😂😂😂😂
132,"Lmao I’m not hating guyyy
It’s more something diff 😂"
133,"Please tell me where it’s been explained you clown. 

Getting exposed even more now aren’t you 😂😂😂"
134,😂
135,Bingo ! You using that imagination now 😂 little the simple shit like that for us we fw heavy
136,Why is Peter Gunz fighting the cheaters on Cheaters 😂😂😂😂😂😂😂😂boy that ain’t your fight
137,"You could see him say at half time, ""Jordan. It was an accident. I'm sorry."" 😂"
138,You mount elon musk till thy kingdom come 😂
139,Internet people are ridiculous 😂😂
140,Konate 😂😂what a shit of a defender
141,The pressure is getting worser😂😂😂😂
142,Them Niggas who ain’t need me before need me now 😂
143,My mom is going to both services today idk why 😂
144,"What’s about tour trial with IHU ?
See you soon 😂😂😂😂"
145,What a game 😂
146,"He just raised from the dead today and already the good deeds are being deployed.
😂😂😂"
147,A draw loading n u still have peo to play😂😂😂😂
148,Join now and join the train must be made (no be only sporty fit make you rich😂)
149,"Who says a Friday the 13th themed Easter shirt can't work? 

I just wish they had used a different font for the bottom text. 😂"
150,We are cooking blo. Next is you 😂
151,Since the synopsis too 😂😂
152,"First of all, you are charming! Second, I love you，Guy！Lastly, do you need a new stylist?😂😂😂
#BIBLEXPerfectSerumSquad"
153,"The ref knows he’s doing a great job when both teams are mad at him 😂 
 #LIVARS"
154,Haven’t paid for shit in 3 weeks 😂
155,"Wtf do they see when they look in the mirror,it’s definitely not what everyone else sees 😂😂."
156,"“Is your mom still at the bank?”

“Yeah, she’s working with the computers now.”

😂"
157,"It's Easter and you're still in vawulence mood😂😂😂
KHOSI THE TOPIC
KING KHOSI
#KhosiTwala    #BBTitans"
158,A better clap back boo😂😂
159,"Tell me this isn’t so?😂 happened recently , and I realized I responded differently to both instances . I’m trash , or are they trash? 😂"
160,"Since those folks beat us, it has been back to back, beating right,left and centre😂😂😂 What a time to be alive"
161,"Yes lol 😂

When I saw these pants I just had"
162,Dude..  you're on a about  his damn son growing up to beat him in like 10 fkn years because he Alex got planked and Izzy rubbed that little shits nose in it.  😂
163,Surely the Linesman hasn't thrown an elbow? 😂
164,when black people say when you get a chance they really mean right now 😂😂
165,Those ladies will eat her up especially if she cross  the wrong way she’s the BEST read of them all 😂😂😂😂 let her come 😂😂 it will be exciting
166,"That getting together &amp; the small fight was exactly what we needed in that half! 😂 The players have woken up now it seems... Half time came at the wrong time for us but hopefully we can carry the ""end of the first half"" momentum into the second! 

#LFC #LIVARS #PL"
167,Guy na xhaka start this rubbish😂see as the fans wan kill person
168,"I also read it despite not understanding foreign language 😂😂😂😂 so addictive, 😂😂😂😂"
169,I just hate Liverpool 😂😂😂
170,😂😂😂
171,Damn the mavs super team of kyrie and Luka missed the playoffs this year 😂
172,He is so slow. Too many digs to the head 😂
173,Henderson is so funny 😂. Can never get to a tackle on time but somehow gets to the referee on time. Shit player.
174,Everything 😂
175,I know arteta shaking in his boots rn. 😂
176,Thought you would have a few lads from there seeing you big on differential😂
177,It’s not even close 😂😂
178,"I ain’t gone lie and say I wouldn’t rather her talk in her normal voice, but 1. That ain’t my business. &amp; 2. That for damn sure ain’t the wig lady’s business. 😂😂😂"
179,It’s just yt views😂
180,Commentators trying to make out it was Xhaka's fault we conceded is hilarious 😂 tf has he got to do with it
181,"
Pls how do you see this😂"
182,I don't even get why they're complaining. We should be the ones complaining about calls😂
183,Stupid dum ass 😂 that’s why I post the shit I do cause how you know what I’m saying ?
184,"I love when I reply to a MAGATE with PROOF,  their response is GENERALLY 😂&lt;--- to which I always thank them for proving that their views are baseless,  ridiculous and outrageous!"
185,😂😂😂😂😂
186,You don watch ad too much 😂
187,Niggas be like “6am just now leaving the studio” boy you a INTERN u ain’t make no music stop capping 😂😂😂😂😂😂😂😂😂😂😂😂
188,"After watin una do us, no rest for you 😂"
189,You’re all so dumb😂😂😂 I am apparently racist because I am trying to secure his rights &amp; the racists putting him down are trying to use reverse psychology that doesn’t even work… Great one!😂😂
190,Mf asked me if I wanted to work on Sunday and I said yes I ain’t know it was Easter 😂. Bitch got me
191,What does that even mean? So not only are you far too into Disney but you’ve also got the IQ of a child too! 😂😂😂
192,Totally! 😂
193,"For you prophethood is continuous but don't believe in Dork ?

What a hypocrisy 😂?"
194,Facts😂
195,Biggest mistake he ever made was playing for the toffees 😂
196,اي 😂
197,"The worst thing that I’ve experienced here in Ireland is probably doing the laundry 😂 Went here for the 5th time, stayed here for 3 months and yet I still can’t do the laundry the way I’m used to. 

How can I dry my clothes without using the radiator? Shit’s crazy 😂"
198,Always fancied it but nearest one is Chester 😂😂that bad?
199,My dad never misses an episode of Date my family😂and uybuka yedwa bandla
200,"It was the first time that had happened to me, normally my ideas come from playing around with characters and situations until I get my own unique thing. 

This is the first time my brain has given me a near complete story with characters and a setting for free😂😂😂"
201,"""Not fond of them"" Yikes, dont be too hard on a mass murdering group of psychopaths. 😂"
202,We will win in your face bro 😂😂😂
203,Don’t ask questions just FOLLOW &amp; OBEY 😂
204,😂 Your insecurity is screaming.
205,I remember him doing it in BO3 against Splyce 😂
206,It’s not even a hr til game time and they still holding props 😂😂
207,😂 not in the finals tho.
208,Don't say that or else snow will say i wish i could 😂
209,No rabbits were harmed in the posting of this meme. 😂
210,the reverse is the case😂
211,"My one issue with this is

Wwe will never let the women main event SURVIVIOR series 😂"
212,Klopp sat back because he’s actually intimidated by us 😂😂😂
213,That goal has nothing to do with Xhaka btw 😂😂
214,Cause she’s acting like klaus😂
215,"DIDN’T PEOPLE SAY THAT ABOUT HORSE TO CARS 
BOOKS TO INTERNET 
NOW MONEY …..
I MEAN I GUESS 
😂
#DigiByte #DGB"
216,Those guys should be dealt with 😂
217,Exactly😂. Ben White is your best and only reliable RB. Tbh he defended Curtis Jones poorly for that first goal. Jones can't use his left leg. Anyhow sha we move
218,y’all niggas is funny as all hell 😂😂😂😂😂 looking back and some of these memories and wow son
219,Did anybody notice how loud and joyous the commentator was when Salah scored?😂
220,True but I need to work a bit unfortunately. I might turn on my tv again 😂
221,"I replied correcting the statement 5 officers were killed and you accused me of downplaying it.

And if you think that was an insurrection you are gonna be in a shock if one ever happens 😂

It won't be a guided tour from the police where people are taking selfies"
222,Man I said the same thing when I re watched this and how was William getting play play 😂
223,And tings 😂😂😂
224,"It's half time, let's drink some water and come back ba'mikwano 😂😂"
225,I see why they say Anfield is scary to play at coz then fans are animals 😂
226,I know them church benches is full today 😂
227,To leco na mise asi best of😂
228,But they clearly see him thriving with the clippers and still want to talk about how bad he was. Got him in the game with Stanley Johnson and Dj augustine and saying go win. 😂 FOH
229,Yeah! Because you were there for 1 day ONLY 😂
230,Sis was definitely out here wylin 😂😂
231,Oh yh shit my mistake bro I completely forgot about that 😂
232,Perfect 😂
233,"LMAO Jesus #3. 
At least he made the list. 😂"
234,Nothing wrong with this! Hell let’s all take one! Make sure it’s my baby too😂
235,"So you're not disagreeing with my original tweet then that you're the 3rd worst team statistically?
All of this for you to basically reaffirm that right from the start I've been right 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
236,😂😂
237,"No wonder I can't get ahold of my boy 

Man's busy handing out pizza again 😂"
238,Let’s laugh that do don’t know what a win is you spastic😂😂
239,😂😂 Haba Mallam… you are that scared?
240,omg lmaoo this is so scary but cute 😂
241,If this isn’t me 😂😂😂
242,😂 cause mommy what are you talking about
243,Ngl this is why I don’t understand the whole ‘sportsmanship’ stuff. How can you do all this then go to him and say ‘even with the loss he’s still a champion’ 😂
244,First time she’s with bill all year……😂😂😂😂
245,i’m def going back to cheating on these no good ass niggas😂
246,The scene that will be caused by the dramatic Cele when he arrives 😂😂
247,They will come here and accuse you of peddling hate speech now.😂
248,😂😂 Christ can you imagine?  They can bring Fawaz back as well as commercial director
249,"Hehe 😂😂😂
More 45 minutes .
Of joy"
250,These girls getting weirder by the day…😂
251,So where’s he put it once a month then? Up his ass? 😂😂
252,"Haven't tried yet, haven't got any tapes! 😂"
253,My father-in-law’s contribution to society 😂
254,apparently it used to be this 😂
255,😂😂😂😂😂
256,Besok gua sfill. 😂
257,That is precious…she’s moping! 😂
258,And they’re playing well 😂😂😂
259,Dude plays Grounded 1 time and finds a way to link it to AI.😂
260,"yes, i love this 😂"
261,"The way this country turns every Holiday into something for you to spend money is so funny. All they gotta do is assign a mascot and activity and it’s up! 😂 It’s Easter and instead of Jesus being the face, it’s the bunny w/eggs. Don’t even go to church but going to an egg hunt."
262,Crystal palace only needed Roy Hodgson to get them back on track😂
263,"Turkey hunting here in South Dakota is alright, there are some big toms but it’s getting to where your going to sit and wait for them is the problem 😂"
264,I did think you may have spoken a little soon 😂
265,liverpool are playing filthy football 😂
266,my childhood was very fun im glad we experienced what we did.. these kids dont knowww😂
267,😂Aw. You gonna fix it ?
268,"Like how Apple phone users show off half-eaten Apple logo in mirror selfies, this is our way of Show off😂

#SamsungS23Ultra"
269,"One day will ppl forget what emojis mean just like we did Hieroglyphics?
Egyptians had to really believe putting that ish on everything would never be forgotten…but yet…here we are 😂"
270,""".. I assume Leeds saw out a comfortable win after taking the lead at home.."" 

  - said nobody ever 😂"
271,I am this petty 😂
272,"Funny cus in those 2 Messi pics, they are solo goals. Nobody assisted him😂"
273,This dead me on vacation 😂😂
274,So good they had the tyre pressure adjuster installed though 😂
275,This one Never Lost Wallet Before 😂😂😂…
276,"Funniest thing is that the original tweet talks about their net spend, then just talks about our outgoing spend...as if they can be compared.

Wonder why they didn't choose to mention our massively negative net spend 😂"
277,“Trump just goes about life” yeah from courtroom to courtroom😂
278,atp I will want to be a useless team that is 6th on the log than a useful team sitting 11th😂
279,And what you do?😂
280,Please give us a cheeky vote here if you love what we do. We’re tired of been the bridesmaid &amp; never the bride 😂 
281,Yeah I don't think it's gonna be fixed till Jesus comes back ima be honest 😂 I think it's soon though
282,That's practically exactly what you said 😂
283,You haven’t lived Tank .. it can’t just be braai’s the whole time 😂well it can be but you know what I mean 😂
284,Not on this holy day! 😂😂
285,"You are naive if you think there are no stats for majority of known parts of playmaking in football.
How do you think playmakers are awarded? 
You think genuine stats are not being considered?
You probably started watching football after the World Cup. 😂😂😂"
286,"You’ll always be alright, you’ve your football team, they’re banter personified 😂😂"
287,Good evening to everyone except the randos in santorini walking in front of my hyperlapse 😂😂😂
288,Niggas is really mad that they posed like this. Black men are legit scared of anything remotely “feminine” 😂 .
289,This is literally ME😂
290,Martinelli is an absolute menace to Liverpool 😂😂 #LIVARS
291,I have got to work on being nicer 😂
292,30 mins later I’m still crying 😂
293,Shit caught me hella off guard 😂😂
294,"Kuyafana, even if you share those L’s. There are some women out there who will see how he treats you and think “hmm maybe I change him”. So they don’t lose/ gain anything either way😂"
295,😂😂Idiot you know what I meant
296,"Superb Jess, that looks so nice :) 
I had a sliced crusty baguette, butter &amp; Lidl ham. Seasoned with cheese &amp; onion crisps 😂"
297,"This your agenda against allison is too comical😂, bro sits waiting for every allison mistake to compare to de gea even the ones thats not his fault"
298,ARSENAL ARE SHAKING 😂
299,"If I wasn’t old enough to be your auntie, I’d let you take me out for ice cream 😂😂😂"
300,"That post is beyond trifling and he clearly wanted her to come out and then come back to his place after her ass spent a bunch of money.

I don't ever hear good things about hinge 😂😂😂"
301,He’s shooting 28% from 3 and 71% from the FT line😂😂😂
302,Bro you just lost😂😂
303,I was thinking the same thing like dang 😂
304,Few hours time the news will change take note😂😂
305,"You guys were comparing Van Dijk with Ramos😂😂, he's never been close to him!"
306,"Of all the “Let’s discredit Messi tricks” the worst one I heard was “the WC is just a 7 game tournament…” 

It’s at that point I knew that these kids are really in despair and experiencing terrible heartache!! 

Now Assists don’t matter? They just never stop…. 😂😂😂😂😂😂😂"
307,"Love to sit down, people ask me if I know you pretty much every day since we sound like the same person. 😂.  We'll talk at the Arcade event"
308,"We already are in the trenches because of Uhuru's whore like borrowing 😂😂 look at you pretending you don't know!! We're paying loans externally and internally at absurdly high interest rates,our bonds are on a high,the dollar is attached to all our loans!!Jeez 😂😂"
309,I swear . I just Dey switch from 3G to 4G every 10secs 😂
310,Aboki want form investigative journalist 😂😂
311,"Don’t blame the pc Nancy, just say your randoms are shit like everybody else 😂"
312,"My therapy was seeing Leeds lose 5-1 and a United win  in person, finally over what happened that day 😂"
313,but answer the question 😂
314,the organisation that manages the referees😂😂😂
315,I look like a rockstar 😂 but that shxt is on
316,The og Final Fantasy 7 PS1 I replayed that game so many times I remember getting the day I got my PS1 and the tv I had didn't have composite cable hook up and having to beg my mom to let get some adapter hook up just so I could hook the PS1 to the tv. 😂
317,Well shooooot lemme go make some friends 😂
318,"was tough 😂 

Smell ya!"
319,I just cannot believe my parents used to live different lives before I was born 😂
320,Bud Light has fueled many great musical memories!😂
321,"That's a movie isn't it?

Meet You In Paris? 😂"
322,He really has no rhythm! Wow! 😂
323,Wait for 2nd half bro this game is 50/50 😂😂
324,He killed me every time he does it 😂😂😂
325,"baby, this a mess 😂😂"
326,Very few people know us from back then glad you been a part of it and still fuck with us cause we were crazy as hell 😂
327,ei 😂
328,You have a haverts pfp and you have the audacity to talk 😂
329,Yeah lol I thought the slippers were funny and cool 😂
330,As soon as Israel won last night I said he was going to be ducking the rematch….and would you look at that. The guy is terrified😂
331,This game needs that mad bastard Nunez on the pitch 😂 #LFC
332,Don't you have child control? 😂
333,Almost made me wash plate today 😂😂
334,"No judgements, everyone has their kinks😂"
335,"You mean player characters, right? 😂"
336,Trent what a legend. Got fucking tired of it all 😂
337,😂😂 dry your eyes
338,Shit look like the start of a brazzers video😂
339,Another angle😂😂
340,"you see these people, be like dem dey enjoy the engagements 😂"
341,Imagine thinking conte plays that type of football😂
342,My mother also makes me Valentine’s Day baskets in addition to my Easter basket. Folks HATING on meeeee 😂😂😂
343,How are you making up stats and believing them? 😂😂
344,"I leave Twitter, log in 5 hours later and I have full virtual family and a demanding child. What the hell? 😂

I click on that link then cancelled, I had no idea it tweeted. 😂"
345,this is how i be waiting to respond in certain situations ngl 😂
346,"Tag on 2nd base!!!! 😂😂😂😂

Didn’t score on a double off the wall."
347,You will probably have a bit of Easter egg to celebrate 😂
348,Omo this match is giving 😂😂
349,U n everybody else that do similar shit w/ this game deserve all the props. Yal adding life to this game. We might not even buy 2k24 if they patched all this up 😂
350,😂😂😂😂 nah auntie too late !
351,I wish football was credited by a bad time not goals 😂😂😂😂
352,Lmao Geraldine 😂😂 your accent just mirrors my daughter - in - laws &amp; my late mum-in-laws 😂😂 they both have this of humour too 😂😂 now you know what I saw in my hubby 😂😂
353,I hate that I love this bitch that shit really irritates tf outta me 😂😂😂
354,"😂😂😂😂😂cool and i didnt get a game the last minute 
(i know i should have a cone on top) but i was shooting at someone else when he landed on me"
355,I like to think this will be Adesanya and Pereira someday 😂 #UFC287
356,"This bolt guy dey follow his babe talk, she’s asking him why he’s working on Easter Sunday 😂😂"
357,"How dey go gree come beg you back, you get money?😂"
358,Alexander Arnold is getting cooked that side 😂😂 .. he's angry now
359,They can stop the lebron comparisons now 😂
360,And no champions league football for either 😂😂😂
361,I have a tweet this. An eight year-old call me gay in my face because he watched me get my feet done at the nail salon 😂
362,Who the hell is Raheem 😂
363,Who is left  in Ukraine for dreams! 😂
364,Bald man is lost... Even 36 year old cristiano was more involved in team build up that haland right now... Lol u gotta be kidding .😂
365,Thought don’t play poker in dirty ass San Antonio nobody in Texas goes there 😂😂 only local trash
366,You know who hasn't forgot who Pusha T is? Drake. I bet you Drake remembers him real well.😂😂😂
367,They did a fake counseling session that episode OP is referring to. 😂 The Last Dance got a lot of folks in their feelings. Which is asinine because it wouldn't have been dissected the way it was if not for the pandemic.
368,Like the one against Newcastle abi? 😂. The ball that dropped from Alisson's hand from a cross too nko?
369,Jesus rose high to deliver them but Mohammed reminded him that it’s not over yet 😂😂😂
370,"Girl, you thought you ate on a dating app 😂 Hinge of all places"
371,"Yeah, some president was so freaking stupid and so weak that someone has to tweet for him😂😂"
372,"how old were you when you first did these things?

- 23
- 17
- takpernah
- takpernah
- 26
- takpernah
- bagi ubat je 😂
- 22 kot 
- hm 20 kot ke 19
- takda wei haroom
- got la.. perempuan kan
- 17

reply for the questions"
373,Lmao sick her smile tell it all 😂
374,This clip😂😂😂😂😂
375,"
If vehicles were hand me downs like clothes .
I manifest 😂.
Happy Easter !"
376,"The only reason why I chose to dress up in that Easter bunny suit, because I didn’t want to work I was working at Martin’s  at the time 😂"
377,you still there right😂
378,I didn't even notice 😂 Visually identical to St. Johns
379,"After the party, I’m looking for my period 😂😂😂 can’t do that 2 times a year"
380,They just don't get any better. 😂😂
381,"100% you can tell ref is letting them play today, them pausing for a whistle is slowing momentum driving me crazy 😂"
382,def came across my mind 😂😂😂😂
383,"Is that where you were last night? I completely forgot about that place, haven’t been in years! You just gave me flashbacks. 😂"
384,"It's usually a sensory nightmare for me. Loud screaming kids, adults I don't fit in with or know how to talk with, a dog that barks the most high pitched noise and always at my ankles, my one sister wears the most scented perfume ever.

But the food will be good 😂"
385,These people went to Tanzania for the Easter Break but they had to find an excuse 😂
386,😂 Thank you x
387,"mane what, i ain’t ever seen that one 😂😂"
388,"Trust me, there aren't many of me. I haven't been cloned. 😂"
389,"*says a guy*

Who is currently suffering from identity crises and doesn't know the difference between being an atheist and an agnostic. 

Now , CRY 😂"
390,"Nugu yakii dear, Mpozi what happened to our schedule 😂😂😂"
391,Where is mentioned 55th floor while taking organic pic 😂😂😂
392,"Leave him, we know their type😂😂😂"
393,The haters in here are so insecure. 😂
394,Salah has 66 G/A against the top 6 in England...😂😂😂 he’s a joke
395,I say the funniest things. I crack myself up. Swear who could not like that. I love it. 😂😂
396,😂😂😂😂
397,😂😂😂😂😂
398,I love posting old videos for someone to actually think I’m outside 😂
399,We really need to ban knives like you guys across the pond 😂😂
400,"You need to be stopped when it comes to giving out absolute shite betting tips, cost of living crisis and you’re out here saying MJ 7-12 as the “best bet” just for him to get beat 😂😂"
401,"Dani and I out here just making a whole roast session of the Brother gods 😂

#RWBY9Spoilers #RWBYV9Spoilers"
402,Can’t wait for the second half 😂
403,I mean he was trying both his feet 😂
404,"Calma bro.
First 10-15 mins of the second half go determine this game.
But emi ma cook oo😂😂"
405,It’s giving brunch by myself 😂
406,Lol my kids open they basket folks eating this candy Ian said a word 😂
407,Bruh. 85k a year would make you rich in like Arkansas and that’s it 😂😂😂
408,i just rode pass there and said that ion wanna look dumb tho 😂
409,Lol how can I hold it for 5years when halving is next year 😂😂
410,Make everybody carry his ginger go drink water first 😂
411,😂 you people should please
412,There would be no need for charcoal underwear. 😂
413,Me when I compete with myself 😂
414,"And what backs this digital currency, the dollar? 😂😂😂😂"
415,Everybody who was outside in 2016 automatically vibe together 😂
416,"Il a dit ""theses bitches is my sons "" 😂😂"
417,From the thicko with no qualifications (and expelled) to one of the most highly qualified scientists in the world.  Who to believe ?!?! 😂😂. Fox the foreskin
418,Lol I realized it’s any product made with the water 😂
419,Lol 😂 it takes space in my pocket and makes me feel Uncomfortable lol. I prefer a bag instead
420,"😂 took a while to get pumped up but def game on now! Someone is getting sent off lol, my money on Xhaka or Fabinho"
421,Really wasn’t “so close” 😂😂😂
422,About as much grace as me after several pints of lager 😂
423,They put 7 past your pathetic team last month. 😂😂😂
424,😂😂😂You're projecting your anger to the wrong person 😂😂😂
425,"You fit die for 6 months make your close friend no hear ooo

Is gone....😂😂"
426,That’s a dream to be paid that much 😂
427,Can you fight? Over 3 men on the line already 😂
428,😂😂😂😂😂😂😂 like Salah didn’t used to roll about like he got shot for the last few years!
