ID,Comments
63,"Thanks for the tips! Prolly long forgotten when/if I ever get there. 😅

But yeah, never leave the trail unless you know what you're doing. True over here in Sweden, too."
64,I hate that platinum pricing with every thing in my soul!! I’ve learned to maneuver around 5SOS a little bit because I’ve been to so many 😅
65,"Watched this video about 4 years ago.
Miss the SHS Cypher vibe 😅"
66,If you bringing the buns out just say that ma’am…please 😅
67,Where's dignity 😅
68,"Lol
With all the children wey full house this holiday....I know say she go don call you say na you remain 😅😅😅"
69,That’s the drill😅
70,😅 I've been slow in other ways but my chess rating has been the biggest indicator that I'm losing it
71,Understandable! I'm more of the mosey around like I have all the time in the world type. 😅
72,"Wow, that’s uh, a lot of work, productive in itself 😅"
73,"Dissertation has been sent to the committee! Now time to sleep for 48 hours. (And by sleep for 48 hours I mean, prep and upload my SIOP materials 😅)"
74,We fear nothing 😅
75,I was randomly wide awake at 3am last night and just did research on braces until I felt tired again 😅
76,Kiper agreed with you and tells Tannenbaum to pump the brakes on Hooker completely. 😅
77,i will take your word for it because i do not know much about him 😅
78,"These Youthias are very lucky - I've stopped replying to bullshit and have made peace with their poop heads, otherwise would have buried them here with their cuses. 

I am proud of myself 😅"
79,Oh god! This is a really difficult question because there are so many😅 I guess if i had to choose…
80,"This is going to be a collection of ""M's"" 😅
Mahmood, Måneskin, Marco Mengoni and Mr Rain"
81,😅
82,"Incorporate ginger into your evening. For me it’s either in food, a Moscow mule, or a ginger ale, but that has been my go-to since I developed allergies after turning 30 😅"
83,Lol I have on many occassions held french fries out the window while driving to cool them off😅
84,"Ahh, then it probably gonna be at the end of my bl novel reading list 😅"
85,She really ain’t that bad tho 😅
86,I’ve accepted the sad fact I’ll never be able to spell “available” on the first try 😅
87,And for eternity 😅
88,"Not me, a non-drinker, watched drinking sessions (svt's dingo, random bts and svt drinking clips from its, and suchwita) all day 😅
And my curiosity level is rising as to why they like drinking alcohol 😅"
89,Growth... that's a recurring brand term that ChatGPT is constantly recommending... hmmmm... 😅
90,I always thought she was a cute kid before this. 😅
91,"Now you're just flattering me 😅 thank you, Vera!"
92,Next app: My kind of Go Karting at Sea 😅
93,"Self-revision of my book is done 😅

It's a combination of 30,384 words designed to help ambitious agency and SaaS founders unlock sales and customer loyalty by doing less, not more.

It's not perfect, but I'm making progress. 

My beta readers are in there now, giving me…"
94,"Your eth Long targets are gonna hit soon,I guess 😅"
95,"So, you should definitely start with the people who are on social media. No one has reported it here or on Facebook yet. Either that's a bluff or you're picking the wrong people... 😅"
96,"Accused of being both Jewish and Pakistani within a few days, both times intended as an insult. What a time to be alive 😅."
97,チョット燃料投下してきました😅
98,let me be happy for a day 😅
99,Maybe she playing with you! 😅
100,"Not baseball ones, but I have a lot of black, blue and red in my caps 😅."
101,"It is so hard to make mom friends. I was at the park and one lady had a girl, but she was 40 years old. Another girl there with her daughter looked 20… I can never find moms about my age with kids close to Tristan’s age 😅"
102,Me meo😅😅😅😅😅😅
103,"If DPG sticks around, Ataman would be quite the fun shit show. 😅

Not really expecting us to be competitive again soon either way."
104,Omo nothing musa no go see for gate. So park and pay don dey use pos to charge 100naira for parking for jos. Just dey play😅
105,i should take breaks in between cause its a long ass fight 😅
106,"tbh it wasn't self control, I don't care much for pcs and the rest of the merch was so mid. plus I already had my neobong 😅"
107,I feel like they’re gonna make us wait until last minute on those Foo fighters tickets 😅
108,I'm good on prayers 😅 I'll make sure to pray for you tonight
109,"Actually also this one 😅, the inventiveness to disable the gravity??? Yeahhh I likes it"
110,I didn’t either!  I still see them as “the babies.”  Now they the drunk babies.  😅
111,😅😅 tryna keep up w you!
112,I was late to learning and then I chose rollerblading instead. They say you never forget but I tried years ago and definitely did. 😅😅😅
113,Is adding me to your close friends a way to flirt ? LOL okay I didn’t catch it 😅
114,I just wonder how much are using that type of thing in comp or realm when it's money on the line 😅
115,I think my almonds don't work 😅
116,Looks like it may be shipping to Ohio addresses only 😅
117,And they’re not even verified! 😅
118,He is. The movies've been constantly giving hints about things. Including: how insignificant Kid is 😅
119,"No I know. Just some of the figures made me laugh! We got our Mazda for a grand five years ago at an auction and, even though it’s close to death, would apparently get more now. Iranians love car auctions…😅"
120,I don't think we're bopping to the same song😅
121,"God I'm a sucker for nose blush 😅 They're really adorable though, I don't see anything bad about this"
122,"// spoiler ?

havent read a single line but apparently he raped fl(?) ????😅😅 how can u recover from that"
123,I’m also a little scared 😅
124,"I probably... really should try ranked, but.. I just hate waiting so long for matches to actually start 😅.  Get in, Get out.  Done... oh and this was a 3v4 match btw we lost a man first round and no hotfill."
125,Rarely happens and its better than listening to Andy Walker or Michael Stewart so not all bad 😅
126,It's actually true 😅😅
127,dina pag ikaw😅😅
128,Lmaoo how on earth didn't I know they closed down 😅
129,"Yup, that's it right there. 😅"
130,Is he holding in his laugh too?? 😅
131,TikTok is for thirst traps 😅
132,"Learning Niagara again  ( I didn't use it for a while and forgot everything 😅)
#unrealengine5"
133,Well... this girl in glasses is me😅
134,"Cause from where I am sitting, the view is different 😅"
135,"Pls kindly let me know when the OPay app finally gets active.
I have a stake, biko! 😅"
136,Oh she is definitely practicing with her just like Seulgi. Dance videos that will probably never see the light of day 😅
137,foreigner ? 😅
138,"btw that gdm is still under judgment HAHA me and veri are... well, in a different world rn... 😅 ( fangirling over aespa )"
139,Is this a very late April fools joke 😅?
140,well done. when tss spread lies we must clean up the mess😅
141,Are they playing jazz though? 😅
142,Y’all Niggas Petty 😅😅I’m Listening To This Soon As I Get To My BnB
143,"Documenting code and processes can not only save hours, but lives as well 😅"
144,"If my memory serves me right, I first heard about this riding bike at your song impromptu with kinda tv 😅"
145,I’m so shocked that there’s two in Alabama because hardly anyone comes here besides mainly  country artists 😅
146,😅😅😅😅😅😅😅😅😅
147,Messi and Ronaldo might be the closest.....I don't  even know a single MJ song but I remember trying to moonwalk as a kid coz of him😅😅
148,😅
149,"A day of emotions for you, Alessio 😅"
150,Nah nobody should ever go against obidients. It’s not safe 😅😅😅
151,I hope so because when I read that in my head I was “what ? No he can’t do that and I don’t want to” 😅
152,TM and Unnaal Mudiyum thambi were staple diet when we grew up.. so you are never going to convince me on those lines in this Jenma 😅..
153,Okay... this is just a reminder it's not a demand 😅
154,also the tweet showing my outfits spread more than i thought it would but it feels weird to jokingly post a “wow this blew up please look at ______” for pictures…..of myself????? 😅😅😅
155,How do you know? 😅
156,"How I used to do this every other week is beyond me, no man is worth this 😅 
Bye old Gigi, I will sleep where you couldn’t."
157,Why wait until 2024 to run? Go outside or something bro 😅
158,"Born lucky, in that regard 😅

And thanks!"
159,Lol you don't know chill 😅
160,"The faster you find things with Tabbed File Explorer, the faster you'll figure out that spicy pineapple chicken recipe you told them was your specialty 😅"
161,"Google and Stanford don't play games, they go straight to simulating the behavior of agents that behave like humans. Things are moving too fast 😅"
162,"Thanks for 15,000 Twitch followers!

It happened apparently about 5 minutes after I went to bed 😅

#VTuberEN"
163,checks all the boxes tbh 😅
164,Idk how the girlies trust the process of gaining weight &amp; working it off for the booty gains 😅
165,Problem for the away team 😅
166,"The fifth guy from left went to Stanford, but am not getting his name 😅"
167,Oh this is typing errors! Not spelling errors 😅
168,"Anyone else with multiple income streams feel like they spread themselves too thin sometimes? How do you fix it? And for the ones who are killing it, HOW do you manage your time so well😅 #UGC #UGCcreator"
169,"I'm sure for his physical appearance in a mercenary uniform would give you a heart attack, no doubt. 😅

I'll fall for him more if we get to see him admitting how his life feels dull despite the dangers he's experiencing in the middle of the desert(?). A perfect yet complex man."
170,"I only invest in NFTs and degen loops on the top 1,000 cryptos by marketcap 😅"
171,Brother TDP Candidate 2019  lo rebel ai context chesadu nearly 14k 😅
172,(Habitual reaction gif user) 😅
173,"Spoke too soon...

The excitement of seeing the Trophy Titans Icon only for it to be worth 20k...😅

#FIFA23"
174,I was just coming here to post the same thing😅
175,streaming today after my dentist appointment!!! 😅
176,Waaaaaayyyyy too much 😅 i checked and every other venue was at least $100 cheaper for fof
177,"Trying to make a male sim that lives in sulani and omg almost all of the masculine tops are jackets and layered stuff, where are just some normal shirts 😅"
178,"Swimming is growing in Jamaica, guys. Just hang tight. 😅"
179,i think they wanted to send taehyun from the start not only for a back up 😅
180,I talked to his Dad at the EYBL and he said he really likes Nolan 😅
181,What do you know bout' the smile😅
182,Oh you're right actually. Totally forgot about that😅
183,"Why don't Twitter or TV journalists talk about BJP internal fights? They are always interested in DKshi and Siddaramaiah even when they clarified 100 times

Kateel eliminated Esharappa and shettar 😅

#KarnatakaElections2023"
184,"Stroud. I think Stroud being the warden in DAI was a really weird choice for them to have made. He was such a forgettable character that for anyone who has Alistair as king, having to choose between Stroud and Hawke is a no brainer 😅"
185,Can't help that's all we can think of 😅
186,"あっ、はい頑張ります！😅
目指せ1204回
I Vote #Jin from #BTS for #TOP100KPOPMEMBERS"
187,The funniest bit is how excited I was when I thought there was another “conceptual writer and artist” out there 😅
188,2 or 3 are my favs. But you forgot this one 😅😅😅😅
189,No one wants to see playoff Jimmy Butler 😅😅
190,shhhh why so loud😅
191,Had my stuck in the elevator moment. Out and safe. 😅
192,It's me ....... 😅
193,Idk either hahaha he is just repeating Hanbin's name and something else 😅😅
194,Ya'll-- did you know there is an EYEBROW filter on zoom? I can't 😅#browgame
195,I don't think it's irritating ... You just need to scroll from upside to down.😅
196,10 times window for me 😅😅
197,"The rise of ChatGPT &amp; other AI models is set to CHANGE the GAME 😅

My opinion is that governments around the world should implement regulations now so it is used safely &amp; responsibly.

What have you used ChatGPT for? Leave your thoughts in the comments #ChatGPT #AI #innovation"
198,Thanks for the reminder to book a snow tire removal appt! 😅
199,You’s a bad bitch I know some players that’ll sweat you!!😅
200,Didn't even notice it but this explains a lot.. 😅
201,😅😅😅
202,😅😅Hey don't start what you can't finish!
203,"Have to admit, she's a brilliant political strategist. The GOP should definitely concentrate on convincing young people to give up their reproductive health rights, to learn to love being gunned down in schools, see the world burn up. Definitely see young people buying into it.😅"
204,Well...it was expected that no one will believe it since it is my first time doing a ga. Guess I will close it😅
205,I took help from Chat GPT and Google for words and some ideas but still most of this cringe poem is me 😅
206,Where's the bright powder snow cloak mon to be suuuuuuper safe into Fissure 😅
207,モモ… ゲフンゲフン😅
208,"Just a little out of my budget right now, but if that’s still there at the end of the month the trigger might be being pulled! 😅🇦🇷"
209,Oh she's active! But doesn't really have a content to show us 😅
210,"Most of the time I’ll try and get it done in a day, but depending on how complex the drawing is, it can take either a few hours or a couple days If I’m low on motivation. If it’s a sketch, then I tend to get those done in a few minutes. Hope that was able to help a bit! 😅"
211,I shoulda said 11:30 I wanna meditate and get a workout in 😅
212,Lol That’s the only thing to get me out the streets at this point 😅
213,"What do you mean by you people

I'm a white Christian male damnit, most hated in all the land and proud of it 😅"
214,I just hope he goes somewhere where we don’t have to play him 😅
215,3 coxing practices &amp; 6 rowing practices left until the Boats without Barriers Regatta! Race plan today &amp; coxswains commingle to review the course map tmrw. This generates enough excitement to help me forget about today’s docking &amp; boat handling mishap at practice… 😅 #MovingOn
216,Mainly when it doesn't do as it's supposed to I am like a mom to their sick child. 😅
217,"해시를 없애?? 해보자는 건가..😅
BE LOUD ARMYS.
SPEAK UP OUR VOICE AT THEIR ABSURDITY.

#BillboardCorrupt 
#BillboardRacist"
218,Master Assassin Edition comes with a Deluxe Edition copy and not a Collector's edition copy so it's gonna be missing some stuff 😅
219,yeah I think she sounds amazing too but I’m a luvie so I’m a little biased😅 her debut solo album is one of the best from sm too I think 10/10
220,"What's the biggest Spoons you've eva been in?
One in Barnsley was slim but went back about half a mile😅."
221,"It’s a midrange phone so that’s totally okay and major + is I can record calls, which other phones can’t without announcing recording started vala announcement 😅"
222,lmao I know the exact kind of person you're talking about 😅
223,This is starting tomorrow! Making the slides as we speak 😅
224,"I started saying this during the bull market euphoria, and ppl laughed 😅

Love this take... but as you said, it's a free market, so nobody wants to be the fool with morals while the degens pillage and plunder everything"
225,Paolo Nutella 😅
226,Oh thank you! I remember seeing this post but it was a while ago so I totally forgot 😅
227,"He hasn't blocked me , I'm blessed 😅😅😅"
228,"They don't want an elite manager. They want a ""yes man"". Someone who reply wassup massages and will meet them trice a week 😅"
229,"That's why you have 1.5 cbs &amp; a pivot at that side to help 😅

And by the time #10's and wingers in that side should be back.

But right now it's all inverted full back to save this purpose but the way i told is what pep tries to make it i see"
230,Never knew that one learn something new every day😅
231,I will be lazy and go to my couch. Pa eso es que lo compre 😅😅😅
232,"😅 well, most ai tools have those synonyms, and yes it has partly influenced the response."
233,"Rahul: India is just a country , iam just a man , Rice is just a food , Night is just dark..😅"
234,"Clearly, it's Jennifer Lawrence. Duh 😅"
235,Can relate as a married man 😅
236,That is a game I’ve never heard of before.😅
237,From me! Never 😅
238,"Lolol, yeah the girls are too old for Walt Disney and BSPN... gtfo 😅"
239,"He’s that desperate that HE COULDN’T WAIT A FEW MONTHS FOR HER?? That’s not how Max “raised” him 😅😅😅 I really love Serena, and I love that they don’t hate each other tbh. And I think Josh is really about to ignore that whole speech and go after her anyway"
240,I really be thinking I’ve changed until something or someone pisses me off. 😅 now I’m fighting to keep the mental patient inside of me hidden.
241,"Are we surprised by this statement from Virender Sehwag? 😅

#Sehwag #IPL2023 #CricketTwitter"
242,naw I’m going to get tacos with my kiddo 😅
243,I couldn’t help myself 😅
244,😅😅 But remember you guys don't get flat track like in chinnaswamy with 55m boundaries. Lucknow pitch will be pure Rank turner with 74m boundaries. It's time for RCB to defend their 49 😅😅.
245,I was thinking that I tried ashwagandha but stopped too 😅
246,"Sorry, didn’t get it😅"
247,Yup 😅 schedule for overthinking on some days are “meetings”
248,"I'm officially the last auditor in my department standing from the 2020 crew 😅 I officially win the office hunger games. My boss, who was the last of the pre-covid era, is retiring."
249,Dogs.. cats are cute too but they scare me sometimes 😅😅
250,"I was actually referring to her tweet😅I know it is fundamental, both her and Zack's deaths are. I don't want them to change the story, as much as I wished Zack could still be alive. But when they claim she died because of our favor, I'm like no she didn't."
251,Been in a “won’t speak unless spoken to” mood lately. I guess that’s just introversion in full flow 😅
252,is the drama like a prequel? like do i have to watch the other seasons 1st? or I can just watch it right away? 😅
253,Lol seriously you will 😅
254,"Thanks for having me. ^-^

Glad to be here, even if I am drastically late to the party, as per usual. 😅"
255,"Today’s the day:

-My temp hit 38.5
-Found and caught a caterpillar
-FIL found and caught a lovebird
-I hit a housefly with my pants and knocked it out (it squirmed when I picked it up with tissue)

What in the world is going on? 😅"
256,Will they also share the profit?😅
257,"Honestly feeling the same way, but every storm has its rainbow in the end! Just gotta keep looking for the light afterwards, ya know? That’s what’s gotten me along so far. 😅 If you need to talk, my DM’s are open!"
258,The two at the back who completed the heart 😅
259,Lol my console 😅 I don't side with one console over another.  I'm not neck deep in a fictional console war. I play games. Way more than you do thats clear.
260,"Scorpion penciled finished, onto inks! Not that great with chains, but I tried haha 😅"
261,Tbh I did see u and Kat in VC but I think you guys were watching something so I chickened out on popping in 😅
262,NOOO! He can have all of mine! (The two that are left 😅)
263,"It is really rough when many people can turn out a piece a day or more even, but it takes me a few days to finish something simple 😅 wish I could be that fast fr"
264,But why? 😅  Ain't Ngonis and SA Zulus from the same tree and practice same tradition? What is Zambians and women breasts?
265,At the very least you gotta admit I tried pretty hard to save you from HUMBL 😅
266,"Well, there goes my attempt at being a Bandit Running influencer 😅"
267,In a way I am glad all that jumla of Raul cudn't reach the intended target😅
268,"Did you prepare a pod for today, So I'd know if I would sleep early or wait for it 😅."
269,"yeah, man! That's very likely 😅"
270,"I meant those are the ones I have liked....My favs would be 1st,7th and 8th 😅😅"
271,Got some audio in the daily 😅
272,"exactly! lmao when I tell ppl don’t do it, I’m talking about that aspect. that’s all 😅"
273,Is that great minds thing 😅
274,"people do not give a fuck at my job. 

dude in the control room watching Netflix on his phone hooked up to a Bluetooth speaker😅"
275,"As always a very positive unionist statement... Oh wait lol
 You have nothing good to offer the people of Northern Ireland. Any wonder the union is in such a state...hopeless 😅"
276,"It strikes me very, ""computer create a holodeck program about...."" rather than creative art which seeks to turn thoughts &amp; emotions of the artist into a shareable experience. I'm not worried about Ai mostly cause I've seen how well humanity has done looking after itself so far 😅"
277,I believe he was flown from one power station to the other in a HELICOPTER 😅
278,I know I said I will watch heartfelt movies....oh well. 😅 I cannot say no to a Stephen King
279,"But ,the gop did name them😅"
280,"I was just trying to exit scope, but misclicked😅
Mission failed succesfully?"
281,I feel like the NCAA will be petty and make us play Michigan in the ACC/Big Ten Challenge 😅
282,"you said that last year, but it was just chocolate coins! 😅"
283,It took me a minute staring at it to get it 😅
284,"After being spammed about Sunsama for awhile, I have decided to just give it a try

Let's just use the 14 days trial where all my time has gone to😅"
285,"We're just avoiding smthing different dirt,strange odour and pregnancy. 😅.its different when we prevent AIDS."
286,"David Warner turns right handed when he got free hit after No ball and wasted the opportunity for a big shot successfully...😅

#MIvsDC #DCvMI #DavidWarner #IPL2023"
287,What did I tell you? 😅
288,At least it’s impossible for Arsenal’s result to ruin my next bank holiday weekend 😅
289,At least you can watch out for Wildlife instead 😅
290,I’d get one as a daily commuter. Top all those eco-pricks! 😅
291,I can’t stand a grown ass man that act like a woman 😅
292,"Physio was anstrengend, tat aber sehr gut.😅"
293,How dis u find this gem of a tweet which is 3 years old😅😅
294,I wonder how long it will take?😅😅😅
295,😅😅😅 which I countered every damn time.
296,But hottest people have Na in their name😅
297,Im M1 with brig and ppl still call her trash and still trash talking to me 😅
298,anong context nito? I'm lost 😅
299,Still Number of times he gave away the ball today..😅
300,my gosh. I’m the one who’s feeling exhausted for him 😅
301,are you into PLAVE? I wanna know abt them 😅😅😅
302,"You know Porky, I hope you come tailgate in Waco for the game this year. Yo love the atmosphere if it ain’t too hot and hell if it just jump in the Brazos. It ain’t too bad though you might get one extra limb from it. 😅"
303,😅 You’re probably not wrong.
304,"I wish I could respond to this tweet but am still fasting, 10 days to go😅😅. No offense"
305,That and the superbowl promos wouldn’t shut up about it 😅
306,Yeah! Glad to know I'm not alone in this struggle 😅
307,I think I chose the right time to book flights 😅
308,ill wait for the teaser then will go to sleep 😅
309,My patience! Although lately I feel exhausted by it so maybe that doesn't even count as patience anymore 😅
310,"Yes yes yes, I love this!! I’ve met so many friends online. I’m still in touch with some of the people I met through gaming online from like 13 years ago 😅"
311,Why my TikTok is full of England history lessons 😅
312,"As much as I hate waking up early, I love being up early bc I can get so many things done and it's not even 10am yet 😅 like I done got an oil change, went to the gym, about to do some homework and I STILL got the whole day ahead of me lmao."
313,sooo I'm staying in a hostel near the venue. it's a shared room with a few others and I kinda hope it'll be with girls that are also going to the concert 😅😅
314,"!! You absolutely should hehehe

Watch 98 if you like old anime aesthetic &amp; kind of a close-up experience of the story, and then watch stampede if you like drama &amp; a more removed/overarching perspective (watch both if ur diseased like me 😅😅)"
315,Any chance we can have hall back please 😅
316,"Ok Spotify, first SuperM &amp; now JUNNY 😅😅."
317,"I am a seer not only an empath, learning how to protect myself from my own empathy as well 😅"
318,Turns out I'll be out mostly all week so it's delayed 😅 sorry
319,😅 - help a guy out bro.
320,"Well that, too 😅 AB's issue is with Quality, not Marketing"
321,Eh? Gomen gomen senpai! Haha didnt know u didnt like peoppe who marks theur own territory ill cleam up the pee 😅😅
322,Some people on here are strange. I keep getting messages from women trying to get involved in crypto 😅
323,"Yeah, that’s probably a little more palatable 😅"
324,"Haha, it depends on how you view it 😅"
325,"Nah I just get they ""nuanced and multifaceted "" response kwa kila prompt😅"
326,I think say na only me dey reason am.. de dude has been operating since 2015.. through out Buhari regin 😅😅
327,"I hate how fast burnout begins to set in half way through the week. However, it is humpday and it’s almost over. 😅"
328,Nobody offer me food. I’m on a weight loss challenge at work! 😅
329,"Considering I’m the one who drew it, yes 😅"
330,"Haha thank you bb but nope, I'm legit tito age na. Surprise! 😅"
331,i have never read a fanfic in my language (german). always in English and that for over 20 years.😅
332,There’s a scene he’s doing surgery shirtless i mean WTJUJI?? The writer knew what we want 😅
333,I stream because it would be selfish of me to keep these skills hidden 😅😅😅
334,Trying not to get my hopes up here 😅
335,"Personal opinion here 

I personally can’t wait for the new title designs and new names. I can’t stand the fact the women’s championship are the same design as the worlds heavyweight championship. It’s also a mouthful 😅 The Undisputed Universal heavyweight champion. To…"
336,"Knew i had smaller cover things for my earbuds! Now i won't have to worry about the left earbud falling out!

The joys of small ears and ear canals 😅"
337,it’s a very clear difference to concert culture 😅
338,That’s why I’m hooked. Perfect for me and what I enjoy. Super cute and vicious 😅
339,"i already overthink everytime i share a painting or fic, i don't need more reasons to have sleepless nights over 😅"
340,I see you also go to gym 😅
341,"I don’t understand why the 50 and up, divorced men with multiple kids with different women hate single women so bad 😅"
342,Had a nightmare last night that it was our wedding day and we forgot to get our marriage license😅
343,You’re so real for this 😅
344,The feels..I miss hopping on a fresh XBL gold 1 month account to try and get that level 50 with 0 losses on H3. 😅
345,She's trying hard to redirect the attention...😅😅
346,"When I’m feeling a little low, I listen to “Good Luck” by Basement Jaxx and think about how it uncannily describes my fantasy of tfg in prison.😅 Give it a listen; it might lift your spirits, too."
347,"I listen to this repeatedly a good number of times a few months ago 😅

Peter dury is so good!"
348,"Hi Alessio, don't be envious, it's the only thing I know how to do 😅"
349,Must be either manually turning off ads or using autobid 😅
350,Martes con sabor a lunes 😅
351,Update: I'm officially running a half marathon in January. Gertie better be on this freaking medal 😅
352,is the most important! 😅
353,"It depends... My sleep schedule is too flexible... For now, it's 2 or 3 AM...😅"
354,I saw them and been looking at Twitter. WILD! Saw a cop spreading a chick lol. What a time to be alive 😅
355,Thank God it's not your Dad's own. 😅
356,"😅 worse! she said ""stepfather"" to make an insane point"
357,Exactly  ! I’ve got more magazines arriving than money 😅
358,why are Jonas charging Taylor Swift prices for the stadium shows? 😅
359,"30 and up twitter: Drop a pic and your age

actually 36, even if I hardly act it 😅"
360,Too much wrong nmbr 😅😅
361,It’s back to “Please see attached”. 😅
362,Tell me your age without telling me your age…. I’m this old😅
363,So I deleted all my dating apps 😅 is it to soon .. naw I rather focuse on what in front of me
364,I didn't particularly like anything but I've been waiting for this for like 5 years so I still ended up spending way too much money 😅
365,Uh uh yes! 😅
366,"I really like his writings and how he develop his stories, tapi the way he writes about women and the women characters.. is a no from me. Kadang berenti baca karena terlalu cringe kek norwegian woods its VERY hard for me to finish 😅"
367,What games are you into? 😅
368,That’s what I saw on the TL 😅
369,Wh*re of Ranveer and Ranbir 😅
370,"This podcast been around for years there are endless amazing psychology tips in their portfolio. The only tough part is navigating the 500,000 episodes 😅"
371,Someone said monkeys are just pretending so that they don’t have to work or pay taxes 😅
372,"I have to go without the kids 😅
We're more of a ""quick service meal and go, go, go!"" when we're at the parks together"
373,"😅oh god, there are zillions of screengrabs of me gurning that you're going to use, aren't there"
374,Getting bigger everyday 😅
375,Christian arab casually lying and being ignorant of Arabic? What a surprise! 😅.
376,Just work out and chilli out 😅
377,"Also, this is from a while back 😅"
378,One thing about me.. uma laugh and keep it moving 😅
379,"It's really hard to explain sometimes 😅 
People just believe if they got profit from a pump and tell it's a scam if it's continuesly dumping."
380,And be with her nigga that social media hates 😅 she don’t gaf
381,NHKプラス登録してないわ😅調べてみるー
